Source	Target	num_triplets	ENVs	SignPattern	Overlap	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_SP_OL_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV	presence_X	presence_Y	presence_X_AND_Y	presence_X_OR_Y	percentage_co_occurrence
bn_ASV_000378	bn_ASV_000498	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;96.666667	0.469653	0.096253;0.035496	-0.373400;-0.434157	0.791209;0.222777	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	29	26	47	55.319149
bn_ASV_000378	bn_ASV_000692	2	ENV_SI;ENV_Temp	0.000000;0.000000	90.000000;100.000000	0.501231	0.031761;0.322013	-0.469471;-0.179218	0.001998;0.339660	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	27	27	44	61.363636
bn_ASV_000378	bn_ASV_000607	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.540535	0.310150;0.242650	-0.230385;-0.297886	0.752248;0.112887	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	40	35	49	71.428571
bn_ASV_000378	ep_ASV_00162	1	ENV_Temp	0.000000	98.319328	0.387380	0.118440	-0.268940	0.024975	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	37	27	54	50.000000
bn_ASV_000378	ep_ASV_00301	1	ENV_Temp	0.000000	100.000000	0.426997	0.097776	-0.329222	0.004995	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	42	33	53	62.264151
bn_ASV_000378	ep_ASV_00480	1	ENV_Day_length_Hours_light	0.000000	98.319328	0.467310	0.990289	0.522979	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	44	31	57	54.385965
bn_ASV_000378	en_ASV_00804	3	ENV_SI;ENV_NO3;ENV_Temp	0.000000;0.000000;0.000000	89.915966;100.000000;100.000000	0.580289	0.182192;0.297685;0.137535	-0.398097;-0.282604;-0.442755	0.139860;0.814186;0.024975	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	44	40	34	50	68.000000
bn_ASV_000378	en_ASV_00954	3	ENV_Day_length_Hours_light;ENV_NO3;ENV_Temp	0.000000;0.000000;0.000000	98.319328;100.000000;100.000000	0.458675	0.795310;0.280312;0.082558	0.336635;-0.178363;-0.376118	nan;0.714286;0.000999	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	44	39	33	50	66.000000
bn_ASV_000378	en_ASV_00969	1	ENV_Day_length_Hours_light	0.000000	98.319328	0.498592	0.128336	-0.370256	0.093906	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	40	32	52	61.538462
bn_ASV_000378	en_ASV_01061	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.433950	1.093813	0.659863	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	38	31	51	60.784314
bn_ASV_000378	bp_ASV_000319	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.530942	0.354636;0.125655	-0.176306;-0.405287	0.674326;0.064935	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	37	32	49	65.306122
bn_ASV_000378	bn_ASV_000846	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;96.666667	0.568648	0.954540;0.028869	0.385892;-0.539779	nan;0.132867	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	25	25	44	56.818182
bn_ASV_000378	en_ASV_01138	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	96.666667;97.500000	0.437301	1.003725;0.159684	0.566424;-0.277617	nan;0.010989	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	39	34	49	69.387755
bn_ASV_000378	en_ASV_00848	1	ENV_Day_length_Hours_light	0.000000	98.319328	0.387660	0.908655	0.520994	nan	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	44	43	28	59	47.457627
bn_ASV_000378	en_ASV_00612	1	ENV_Temp	0.000000	100.000000	0.336881	0.239914	-0.096967	0.486513	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	44	40	27	57	47.368421
bn_ASV_000378	en_ASV_01194	1	ENV_Day_length_Hours_light	0.000000	98.319328	0.493689	0.875637	0.381948	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	38	31	51	60.784314
bn_ASV_000378	bp_ASV_000599	1	ENV_Temp	0.000000	100.000000	0.579440	0.921075	0.341635	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	36	33	47	70.212766
bn_ASV_000378	bp_ASV_000257	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.487335	0.257840	-0.229495	0.098901	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	36	29	51	56.862745
bn_ASV_000378	bp_ASV_000457	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.601226	0.047676;0.124228	-0.553550;-0.476998	0.091908;0.390609	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	36	31	49	63.265306
bn_ASV_000378	bp_ASV_000415	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;96.666667	0.435891	0.175319;0.023282	-0.260572;-0.412609	0.232767;0.000999	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	44	36	32	48	66.666667
bn_ASV_000378	bn_ASV_000267	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.491758	0.803990	0.312232	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	44	27	25	46	54.347826
bn_ASV_000378	bn_ASV_000832	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;96.666667	0.375675	0.575723;0.272953	0.200048;-0.102722	nan;0.357642	2.000000;3.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	44	27	24	47	51.063830
bn_ASV_000039	bn_ASV_000001	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.516745	0.432384;0.254689	-0.084360;-0.262055	0.003996;0.001998	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	115	63	120	52.500000
bn_ASV_000039	bn_ASV_000026	1	ENV_Temp	0.000000	100.000000	0.552158	0.274741	-0.277417	0.015984	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	68	96	62	102	60.784314
bn_ASV_000039	bn_ASV_000036	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.433935	0.077303;0.256402	-0.356632;-0.177533	0.000999;0.026973	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	86	61	93	65.591398
bn_ASV_000039	bn_ASV_000125	1	ENV_Temp	0.000000	100.000000	0.550096	0.314798	-0.235297	0.139860	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	68	86	56	98	57.142857
bn_ASV_000039	bn_ASV_000133	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.388089	0.364782	-0.023307	0.165834	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	85	58	95	61.052632
bn_ASV_000039	bn_ASV_000088	3	ENV_NO3;ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.424428	0.489371;0.277318;0.248236	0.064944;-0.147109;-0.176191	nan;0.311688;0.005994	3.000000;2.000000;2.000000	1.000000;1.000000;1.000000	0	2	1	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	86	61	93	65.591398
bn_ASV_000039	bn_ASV_000078	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.333333;100.000000	0.566906	0.118531;0.403160	-0.448375;-0.163746	0.002997;0.089910	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	77	62	83	74.698795
bn_ASV_000039	bn_ASV_000037	4	ENV_NO3;ENV_Day_length_Hours_light;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000;0.000000	100.000000;100.000000;98.333333;100.000000	0.779905	0.543207;0.476008;0.083539;0.397900	-0.236698;-0.303897;-0.696366;-0.382005	0.318681;0.358641;0.000999;0.038961	3.000000;3.000000;3.000000;3.000000	1.000000;1.000000;1.000000;1.000000	0	0	4	1.000000;1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000;0.000000	68	76	64	80	80.000000
bn_ASV_000039	bn_ASV_000184	1	ENV_Temp	0.000000	100.000000	0.448621	0.396702	-0.051919	0.099900	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	70	54	84	64.285714
bn_ASV_000039	bn_ASV_000151	1	ENV_Temp	0.000000	100.000000	0.394135	0.472250	0.078115	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	74	59	83	71.084337
bn_ASV_000039	bn_ASV_000017	3	ENV_NO3;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.571416	0.271636;0.067389;0.293107	-0.299780;-0.504027;-0.278309	0.179820;0.005994;0.084915	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	75	64	79	81.012658
bn_ASV_000039	bn_ASV_000077	3	ENV_Day_length_Hours_light;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	94.594595;100.000000;100.000000	0.322453	0.765745;0.264688;0.021737	0.443291;-0.057765;-0.300716	nan;0.005994;0.009990	2.000000;2.000000;1.000000	1.000000;1.000000;0.000000	1	2	0	1.000000;1.000000;0.000000	0.000000	0.000000;0.000000;0.000000	68	68	23	113	20.353982
bn_ASV_000039	bn_ASV_000025	1	ENV_Temp	0.000000	100.000000	0.303199	0.246164	-0.057036	0.082917	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	86	40	114	35.087719
bn_ASV_000039	bn_ASV_000028	3	ENV_NO3;ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.302413	0.137860;0.919129;0.248925	-0.164553;0.616716;-0.053488	0.181818;nan;0.261738	2.000000;2.000000;1.000000	1.000000;1.000000;0.000000	1	2	0	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	70	23	115	20.000000
bn_ASV_000039	bn_ASV_000102	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.550997	0.401259;0.305552	-0.149738;-0.245444	0.734266;0.086913	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	77	60	85	70.588235
bn_ASV_000039	bn_ASV_000059	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.333333;100.000000	0.849888	0.207036;0.517436	-0.642852;-0.332452	0.000999;0.043956	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	69	61	76	80.263158
bn_ASV_000039	bn_ASV_000089	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.333333;98.333333	0.548103	0.151878;0.318912	-0.396225;-0.229191	0.000999;0.025974	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	75	60	83	72.289157
bn_ASV_000039	bn_ASV_000129	1	ENV_Temp	0.000000	100.000000	0.295611	0.291585	-0.004026	0.039960	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	87	62	93	66.666667
bn_ASV_000039	bn_ASV_000073	3	ENV_NO3;ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.633751	0.399465;0.608575;0.478496	-0.234286;-0.025176;-0.155255	0.397602;0.491508;0.061938	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	61	60	69	86.956522
bn_ASV_000039	bn_ASV_000331	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.267434	0.533890	0.266455	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	58	46	80	57.500000
bn_ASV_000039	bn_ASV_000156	3	ENV_Day_length_Hours_light;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000	90.384615;100.000000;100.000000	0.302824	0.747628;0.003598;0.037399	0.444804;-0.299226;-0.265425	nan;0.008991;0.006993	2.000000;1.000000;1.000000	1.000000;0.000000;0.000000	2	1	0	1.000000;0.000000;0.000000	0.000000	0.000000;0.000000;0.000000	68	58	18	108	16.666667
bn_ASV_000039	bn_ASV_000054	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	97.087379;100.000000	0.357425	0.015130;0.001303	-0.342295;-0.356122	0.002997;0.001998	1.000000;1.000000	0.000000;0.000000	2	0	0	0.000000;0.000000	0.000000	0.000000;0.000000	68	64	22	110	20.000000
bn_ASV_000039	bn_ASV_000142	1	ENV_Temp	0.000000	93.220339	0.275557	0.084295	-0.191262	0.002997	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	68	59	23	104	22.115385
bn_ASV_000039	bp_ASV_000001	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.372898	0.054389;0.251426	-0.318509;-0.121472	0.000999;0.008991	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;0.000000	0.000000	0.000000;0.000000	68	101	52	117	44.444444
bn_ASV_000039	bn_ASV_000230	4	ENV_NO3;ENV_Day_length_Hours_light;ENV_CHL_total;ENV_Temp	0.000000;0.000000;0.000000;0.000000	100.000000;100.000000;98.333333;100.000000	0.650163	0.444271;0.490519;0.110488;0.467826	-0.205892;-0.159644;-0.539675;-0.182338	0.495504;0.685315;0.000999;0.258741	3.000000;3.000000;3.000000;3.000000	1.000000;1.000000;1.000000;1.000000	0	0	4	1.000000;1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000;0.000000	68	54	53	69	76.811594
bn_ASV_000039	bn_ASV_000072	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.392938	0.192417;0.448792	-0.200521;0.055854	0.001998;nan	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	64	51	81	62.962963
bn_ASV_000039	bn_ASV_000097	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.058252;100.000000	0.262170	0.056682;0.128656	-0.205488;-0.133514	0.024975;0.184815	1.000000;1.000000	0.000000;0.000000	2	0	0	0.000000;1.000000	0.000000	0.000000;0.000000	68	55	19	104	18.269231
bn_ASV_000039	ep_ASV_00002	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.295764	0.423981;0.156159	0.128217;-0.139605	nan;0.003996	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;0.000000	0.000000	0.000000;0.000000	68	101	65	104	62.500000
bn_ASV_000039	bn_ASV_000244	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.333333	0.395458	0.582031;0.612854	0.186573;0.217396	nan;nan	1.000000;2.000000	0.000000;1.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	58	48	78	61.538462
bn_ASV_000039	bp_ASV_000012	1	ENV_Temp	0.000000	100.000000	0.301164	0.602108	0.300944	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	96	48	116	41.379310
bn_ASV_000039	bn_ASV_000210	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.703844	0.618858;0.134558	-0.084986;-0.569286	0.879121;0.000999	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	53	52	69	75.362319
bn_ASV_000039	bn_ASV_000193	3	ENV_NO3;ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.681927	0.317660;0.575367;0.231371	-0.364266;-0.106560;-0.450555	0.638362;0.818182;0.117882	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	52	52	68	76.470588
bn_ASV_000039	bn_ASV_000064	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	93.965517;100.000000	0.253037	0.101012;0.099142	-0.152025;-0.153895	0.105894;0.089910	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	54	18	104	17.307692
bn_ASV_000039	bp_ASV_000036	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.347480	0.106462;0.305314	-0.241018;-0.042166	0.002997;0.172827	1.000000;2.000000	0.000000;1.000000	1	1	0	0.000000;1.000000	0.000000	0.000000;0.000000	68	92	59	101	58.415842
bn_ASV_000039	bn_ASV_000308	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;98.305085	0.552882	0.767518;0.251776	0.214636;-0.301106	nan;0.033966	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	50	46	72	63.888889
bn_ASV_000039	bn_ASV_000213	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.598367	0.127679;0.364940	-0.470688;-0.233427	0.019980;0.349650	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	48	47	69	68.115942
bn_ASV_000039	bn_ASV_000239	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.305085;98.305085	0.403275	0.033667;0.262474	-0.369608;-0.140801	0.001998;0.004995	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	56	52	72	72.222222
bn_ASV_000039	bn_ASV_000474	1	ENV_Day_length_Hours_light	0.000000	99.152542	0.365981	0.455972	0.089991	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	45	41	72	56.944444
bn_ASV_000039	bn_ASV_000107	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.433716	0.338807;0.224525	-0.094910;-0.209191	0.502498;0.003996	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	61	56	73	76.712329
bn_ASV_000039	bn_ASV_000361	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.437529	0.425650;0.206427	-0.011879;-0.231102	0.624376;0.009990	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	47	44	71	61.971831
bn_ASV_000039	bn_ASV_000226	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.621432	0.516677;0.201150	-0.104756;-0.420283	0.802198;0.149850	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	45	45	68	66.176471
bn_ASV_000039	bn_ASV_000398	1	ENV_Temp	0.000000	100.000000	0.639084	0.053949	-0.585135	0.002997	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	68	44	44	68	64.705882
bn_ASV_000039	bn_ASV_000232	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.482460	0.091219;0.375804	-0.391240;-0.106656	0.004995;0.830170	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	46	45	69	65.217391
bn_ASV_000039	bn_ASV_000069	1	ENV_Temp	0.000000	99.159664	0.289104	0.018789	-0.270315	0.063936	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	49	12	105	11.428571
bn_ASV_000039	bn_ASV_000311	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.368667	0.074347	-0.294320	0.003996	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	68	41	38	71	53.521127
bn_ASV_000039	bn_ASV_000281	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	98.333333;100.000000	0.283212	0.022845;0.005627	-0.260368;-0.277586	0.063936;0.002997	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;0.000000	0.000000	0.000000;0.000000	68	48	13	103	12.621359
bn_ASV_000039	bp_ASV_000078	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	99.159664;99.159664	0.459604	0.194644;0.328494	-0.264960;-0.131110	0.004995;0.049950	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	80	57	91	62.637363
bn_ASV_000039	bn_ASV_000290	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.509484	0.298511;0.387986	-0.210972;-0.121497	0.534466;0.537463	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	39	39	68	57.352941
bn_ASV_000039	ep_ASV_00037	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.462049	0.488143;0.356484	0.026094;-0.105565	nan;0.128871	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	81	52	97	53.608247
bn_ASV_000039	bn_ASV_000079	2	ENV_CHL_total;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.245673	0.123788;0.056964	-0.121886;-0.188709	0.005994;0.003996	1.000000;1.000000	0.000000;0.000000	2	0	0	0.000000;0.000000	0.000000	0.000000;0.000000	68	68	29	107	27.102804
bn_ASV_000039	bp_ASV_000124	1	ENV_Temp	0.000000	100.000000	0.347044	0.270321	-0.076723	0.000999	1.000000	0.000000	1	0	0	0.000000	0.000000	0.000000	68	77	59	86	68.604651
bn_ASV_000039	bn_ASV_000348	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	99.152542;100.000000	0.439560	0.176365;0.173059	-0.263195;-0.266501	0.473526;0.104895	3.000000;2.000000	1.000000;1.000000	0	1	1	1.000000;1.000000	0.000000	0.000000;0.000000	68	47	42	73	57.534247
bn_ASV_000039	bp_ASV_000088	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.394294	0.389271;0.521487	-0.005023;0.127192	0.551449;nan	1.000000;2.000000	0.000000;1.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	76	55	89	61.797753
bn_ASV_000039	bn_ASV_000271	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.508497	0.500041;0.186392	-0.008456;-0.322106	0.855145;0.155844	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	46	46	68	67.647059
bn_ASV_000039	bn_ASV_000197	1	ENV_Temp	0.000000	100.000000	0.500240	0.347278	-0.152962	0.324675	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	68	45	41	72	56.944444
bn_ASV_000039	en_ASV_00112	1	ENV_Temp	0.000000	100.000000	0.307704	0.263096	-0.044608	0.048951	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	79	60	87	68.965517
bn_ASV_000039	en_ASV_00206	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.262565	0.201789;0.267050	-0.060776;0.004485	0.307692;nan	1.000000;1.000000	0.000000;0.000000	2	0	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	77	55	90	61.111111
bn_ASV_000039	bp_ASV_000077	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	97.500000;100.000000	0.385265	0.760960;0.253814	0.375695;-0.131451	nan;0.357642	2.000000;1.000000	1.000000;0.000000	1	1	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	73	27	114	23.684211
bn_ASV_000039	bn_ASV_000333	1	ENV_Temp	0.000000	100.000000	0.496162	0.512131	0.015970	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000	68	42	41	69	59.420290
bn_ASV_000039	bn_ASV_000511	1	ENV_Day_length_Hours_light	0.000000	100.000000	0.347509	0.064474	-0.283036	0.211788	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	43	41	70	58.571429
bn_ASV_000039	bn_ASV_000411	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	88.235294;89.075630	0.390716	0.534161;0.581804	0.143445;0.191088	nan;nan	2.000000;2.000000	1.000000;1.000000	0	2	0	1.000000;1.000000	0.000000	0.000000;0.000000	68	38	36	70	51.428571
bn_ASV_000039	en_ASV_00077	1	ENV_CHL_total	0.000000	99.159664	0.290577	0.012731	-0.277846	0.008991	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	76	59	85	69.411765
bn_ASV_000039	bn_ASV_000431	1	ENV_Temp	0.000000	100.000000	0.414508	0.167953	-0.246555	0.002997	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000	68	41	39	70	55.714286
bn_ASV_000039	bp_ASV_000132	1	ENV_Temp	0.000000	100.000000	0.438302	0.329977	-0.108325	0.066933	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000	68	70	55	83	66.265060
bn_ASV_000039	bp_ASV_000059	3	ENV_NO3;ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000;0.000000	100.000000;100.000000;100.000000	0.585404	0.467994;0.448110;0.446621	-0.117410;-0.137293;-0.138782	0.233766;0.435564;0.040959	3.000000;3.000000;3.000000	1.000000;1.000000;1.000000	0	0	3	1.000000;1.000000;1.000000	0.000000	0.000000;0.000000;0.000000	68	70	58	80	72.500000
bn_ASV_000039	bn_ASV_000306	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	100.000000;100.000000	0.543587	0.465164;0.559124	-0.078423;0.015538	0.865135;nan	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	40	40	68	58.823529
bn_ASV_000039	bn_ASV_000302	2	ENV_Day_length_Hours_light;ENV_Temp	0.000000;0.000000	99.152542;100.000000	0.605246	0.609785;0.701908	0.004539;0.096662	nan;nan	3.000000;3.000000	1.000000;1.000000	0	0	2	1.000000;1.000000	0.000000	0.000000;0.000000	68	41	41	68	60.294118
