Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_1876_16S_022_3	ASV_2035_16S_022_3	0.791900727352974	1	0.560905	-0.431687	0.381618	3	1	1
ASV_1347_16S_022_3	ASV_2066_16S_022_3	0.761750149675568	1	0.533567	-0.572662	0.201798	3	1	1
ASV_1132_16S_022_3	ASV_2096_16S_022_3	0.754130363437297	1	0.757315	-0.678178	0.227772	3	1	1
ASV_1292_16S_022_3	ASV_2111_16S_022_3	0.735888304097651	1	0.529162	-0.563136	0.261738	3	1	1
ASV_1238_16S_022_3	ASV_2139_16S_022_3	0.621046304702759	1	0.533567	-0.504462	0.738262	3	1	1
ASV_1025_16S_022_3	ASV_2171_16S_022_3	0.550087809562683	1	0.989556	-0.933168	0.048951	3	1	1
ASV_1598_16S_022_3	ASV_2183_16S_022_3	0.540975398216039	1	0.450544	-0.472010	0.809191	3	1	1
ASV_1598_16S_022_3	ASV_2271_16S_022_3	0.805000928548244	1	0.533567	-0.357124	0.572428	3	1	1
ASV_925_16S_022_3	ASV_2388_16S_022_3	0.992242597606857	1	0.616591	-0.577783	0.286713	3	1	1
ASV_284_16S_022_3	ASV_2403_16S_022_3	0.927249509838201	1	0.790049	-0.690968	0.072927	3	1	1
ASV_941_16S_022_3	ASV_2403_16S_022_3	0.66724	1	0.543412	-0.422865	0.167832	3	1	1
ASV_588_16S_022_3	OTU_7_18S_022_3	-0.863617699989948	1	0.510679	0.278145	nan	3	1	1
OTU_14_18S_022_3	OTU_22_18S_022_3	0.985573819685114	1	0.619150	-0.543369	0.333666	3	1	1
OTU_28_18S_022_3	OTU_29_18S_022_3	0.610430717468262	1	0.725505	0.023826	nan	3	1	1
ASV_43_16S_022_3	OTU_33_18S_022_3	0.835517311433916	1	0.324450	-0.204277	0.679321	2	1	1
ASV_172_16S_022_3	OTU_59_18S_022_3	0.66269463300705	1	0.443949	-0.373973	0.000999	3	1	1
OTU_32_18S_022_3	OTU_59_18S_022_3	0.84193754196167	1	0.555176	-0.485201	0.000999	3	1	1
ASV_362_16S_022_3	OTU_61_18S_022_3	0.79529054249731	1	0.581512	-0.199435	0.356643	3	1	1
ASV_1053_16S_022_3	OTU_58_18S_022_3	0.55091392993927	1	0.515219	0.234316	nan	3	1	1
ASV_1056_16S_022_3	OTU_71_18S_022_3	-0.538064062595367	1	0.593841	0.082961	nan	3	1	1
ASV_24_16S_022_3	OTU_76_18S_022_3	0.650264263153076	1	0.093947	0.478567	nan	1	0	1
