Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_356_16S_022_3	ASV_554_16S_022_3	1	ENV_NH4	0.599986	0.246959	-0.353026	0.400599	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_404_16S_022_3	ASV_567_16S_022_3	1	ENV_NH4	0.532561	0.481698	-0.050862	0.314685	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_442_16S_022_3	ASV_572_16S_022_3	1	ENV_NH4	0.610006	0.372424	-0.237582	0.128871	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_513_16S_022_3	ASV_604_16S_022_3	1	ENV_NH4	0.483138	0.778198	0.295060	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_191_16S_022_3	ASV_614_16S_022_3	1	ENV_NH4	0.451722	0.274830	-0.176892	0.399600	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_259_16S_022_3	ASV_618_16S_022_3	1	ENV_NH4	0.576494	0.442400	-0.134095	0.464535	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_528_16S_022_3	ASV_619_16S_022_3	1	ENV_NH4	0.815145	0.315497	-0.499648	0.211788	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_39_16S_022_3	ASV_620_16S_022_3	1	ENV_NH4	0.528327	0.734319	0.205992	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_90_16S_022_3	ASV_626_16S_022_3	1	ENV_NH4	0.481607	0.466384	-0.015222	0.576424	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_600_16S_022_3	ASV_626_16S_022_3	1	ENV_NH4	0.742716	0.335595	-0.407121	0.600400	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_481_16S_022_3	ASV_645_16S_022_3	1	ENV_NH4	0.510817	0.078646	-0.432171	0.499500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_554_16S_022_3	ASV_645_16S_022_3	1	ENV_NH4	0.413020	0.108783	-0.304237	0.523477	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_649_16S_022_3	1	ENV_NH4	0.479137	0.068944	-0.410193	0.176823	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_427_16S_022_3	ASV_652_16S_022_3	1	ENV_NH4	0.803074	0.456191	-0.346883	0.375624	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_77_16S_022_3	ASV_653_16S_022_3	1	ENV_NH4	0.334480	0.159895	-0.174585	0.501499	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_155_16S_022_3	ASV_659_16S_022_3	1	ENV_NH4	0.897166	0.160435	-0.736731	0.013986	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_565_16S_022_3	ASV_712_16S_022_3	1	ENV_NH4	0.555876	0.116710	-0.439166	0.214785	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_712_16S_022_3	ASV_719_16S_022_3	1	ENV_NH4	0.707928	0.314620	-0.393308	0.224775	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_510_16S_022_3	ASV_726_16S_022_3	1	ENV_NH4	0.584812	0.038808	-0.546005	0.063936	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_733_16S_022_3	ASV_742_16S_022_3	1	ENV_NH4	0.648495	0.038808	-0.609688	0.688312	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_521_16S_022_3	ASV_748_16S_022_3	1	ENV_NH4	0.908152	0.036493	-0.871659	0.251748	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_534_16S_022_3	ASV_748_16S_022_3	1	ENV_NH4	0.678043	0.375974	-0.302069	0.439560	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_681_16S_022_3	ASV_748_16S_022_3	1	ENV_NH4	0.622336	0.728707	0.106371	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_155_16S_022_3	ASV_783_16S_022_3	1	ENV_NH4	0.892896	0.150193	-0.742702	0.013986	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_487_16S_022_3	ASV_826_16S_022_3	1	ENV_NH4	0.565509	0.594512	0.029004	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_394_16S_022_3	ASV_828_16S_022_3	1	ENV_NH4	0.440424	0.209927	-0.230497	0.387612	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_171_16S_022_3	ASV_830_16S_022_3	1	ENV_NH4	0.196938	0.999735	0.802796	nan	1.000000	0.000000	1	0	0	1.000000	0.000000	0.000000
ASV_618_16S_022_3	ASV_838_16S_022_3	1	ENV_NH4	0.460004	0.313385	-0.146619	0.150849	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_626_16S_022_3	ASV_849_16S_022_3	1	ENV_NH4	0.695209	0.046735	-0.648474	0.414585	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_318_16S_022_3	ASV_879_16S_022_3	1	ENV_NH4	0.533567	0.008671	-0.524897	0.049950	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_394_16S_022_3	ASV_886_16S_022_3	1	ENV_NH4	0.738445	0.279902	-0.458543	0.536464	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
