Source	Target	association_score	num_Triplets	MutualInformation	InterationInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	COMBI_II_DPI
ASV_49_16S_022_3	ASV_453_16S_022_3	0.855163156116334	1	0.948768	-0.914979	0.091908	3	1	1
ASV_223_16S_022_3	ASV_456_16S_022_3	0.898394048213959	1	0.785924	-0.685076	0.546454	3	1	1
ASV_389_16S_022_3	ASV_456_16S_022_3	0.63885372877121	1	0.670400	-0.435431	0.546454	3	1	1
ASV_308_16S_022_3	ASV_461_16S_022_3	0.992179274559021	1	1.040536	-0.788034	0.091908	3	1	1
ASV_301_16S_022_3	ASV_462_16S_022_3	0.623971819877625	1	0.835381	-0.759024	0.091908	3	1	1
ASV_153_16S_022_3	ASV_463_16S_022_3	-0.724927723882192	1	0.500082	-0.035013	0.364635	3	1	1
ASV_126_16S_022_3	ASV_466_16S_022_3	0.631977293165216	1	0.651104	-0.471303	0.364635	3	1	1
ASV_273_16S_022_3	ASV_466_16S_022_3	0.789080971011481	1	0.599031	-0.290194	0.182817	3	1	1
ASV_41_16S_022_3	ASV_468_16S_022_3	-0.644050002098083	1	0.446995	-0.416413	0.000999	3	1	1
ASV_345_16S_022_3	ASV_473_16S_022_3	0.649796843906858	1	0.781995	0.411718	nan	3	1	1
ASV_63_16S_022_3	ASV_475_16S_022_3	0.820413141556746	1	0.308623	0.614215	nan	3	1	1
ASV_182_16S_022_3	ASV_475_16S_022_3	0.645206987857819	1	0.449580	0.861930	nan	3	1	1
ASV_295_16S_022_3	ASV_475_16S_022_3	0.848136077938121	1	0.516195	0.841945	nan	3	1	1
ASV_453_16S_022_3	ASV_476_16S_022_3	0.595009982585907	1	0.789639	-0.755850	0.091908	3	1	1
ASV_102_16S_022_3	ASV_478_16S_022_3	0.728323254372746	1	0.753679	-0.719890	0.091908	3	1	1
ASV_258_16S_022_3	ASV_478_16S_022_3	0.533245671943186	1	0.753679	-0.736785	0.637363	3	1	1
ASV_34_16S_022_3	ASV_479_16S_022_3	0.583488835325314	1	0.525091	0.627190	nan	3	1	1
ASV_253_16S_022_3	ASV_488_16S_022_3	0.554239273071289	1	0.588622	0.779837	nan	3	1	1
ASV_390_16S_022_3	ASV_490_16S_022_3	0.848124069750551	1	0.935195	-0.786870	0.091908	3	1	1
ASV_179_16S_022_3	ASV_491_16S_022_3	0.956443340485413	1	0.957420	-0.732738	0.000999	3	1	1
ASV_187_16S_022_3	ASV_494_16S_022_3	0.536593116795791	1	0.925757	-0.866294	0.364635	3	1	1
ASV_382_16S_022_3	ASV_494_16S_022_3	0.64298141002655	1	0.793190	-0.671916	0.000999	3	1	1
ASV_49_16S_022_3	ASV_495_16S_022_3	0.538196682929993	1	0.735144	-0.567236	0.000999	3	1	1
ASV_478_16S_022_3	ASV_495_16S_022_3	0.562215626239777	1	0.502499	-0.468710	0.000999	3	1	1
ASV_332_16S_022_3	ASV_497_16S_022_3	0.639007557267563	1	0.835879	-0.627120	0.091908	3	1	1
ASV_332_16S_022_3	ASV_499_16S_022_3	0.671285095035891	1	0.587836	-0.457790	0.091908	3	1	1
ASV_494_16S_022_3	ASV_499_16S_022_3	0.728946173057414	1	0.847401	-0.747070	0.000999	3	1	1
ASV_170_16S_022_3	ASV_502_16S_022_3	0.745665826749073	1	0.415087	1.482302	nan	3	1	1
ASV_11_16S_022_3	ASV_503_16S_022_3	0.634228341040297	1	0.995256	-0.808752	0.091908	3	1	1
