Source	Target	association_score	MutualInformation	num_Triplets	percentage_co_occurrence
OTU_22_18S_022_3	OTU_754_18S_022_3	0.810721920374441	0.571923	0	77.777778
OTU_2214_18S_022_3	OTU_2635_18S_3_200	0.652320027351379	0.493623	0	60
OTU_2214_18S_022_3	OTU_3023_18S_022_3	0.710133569985238	0.356297	0	60
OTU_222_18S_022_3	OTU_388_18S_022_3	-0.710247457027435	0.416504	0	4.545455
OTU_222_18S_022_3	OTU_960_18S_3_200	0.584887325763702	0.486585	0	75
OTU_2234_18S_022_3	OTU_2203_18S_3_200	0.53182	0.356297	0	60
OTU_2234_18S_022_3	OTU_4921_18S_3_200	0.564879655838013	0.414059	0	60
OTU_2242_18S_3_200	OTU_4135_18S_3_200	0.929982721805572	0.599096	0	100
OTU_2242_18S_3_200	OTU_4276_18S_3_200	0.565317713601558	0.599096	0	80
OTU_2270_18S_022_3	OTU_2758_18S_3_200	0.854236648589607	0.519532	0	80
OTU_2270_18S_022_3	OTU_3023_18S_3_200	0.982407033443451	0.577294	0	100
OTU_228_18S_3_200	OTU_2649_18S_3_200	0.678623216785565	0.660965	0	83.333333
OTU_228_18S_3_200	OTU_3160_18S_3_200	0.591452360153198	0.519532	0	66.666667
OTU_2284_18S_022_3	OTU_2823_18S_022_3	0.700362488488003	0.519532	0	80
OTU_2289_18S_022_3	OTU_2914_18S_3_200	0.755518794221154	0.414059	0	60
OTU_2295_18S_3_200	OTU_4276_18S_3_200	0.568743944168091	0.682767	0	83.333333
OTU_2297_18S_022_3	OTU_3598_18S_022_3	0.564933737836119	0.615243	0	75
OTU_2303_18S_3_200	OTU_5536_18S_3_200	0.648961663246155	0.493623	0	60
OTU_2305_18S_022_3	OTU_1347_18S_3_200	0.895434499995884	0.509481	0	83.333333
OTU_2305_18S_3_200	OTU_2489_18S_3_200	0.94843702388413	0.704569	0	100
OTU_2305_18S_3_200	OTU_2732_18S_3_200	-0.648032285624825	0.601412	0	66.666667
OTU_2308_18S_3_200	OTU_3422_18S_3_200	0.653082747776352	0.519532	0	80
OTU_2309_18S_022_3	OTU_197_18S_3_200	0.691725194454193	0.483572	0	57.142857
OTU_2309_18S_022_3	OTU_2501_18S_022_3	0.809206426143646	0.49773	0	80
OTU_2309_18S_022_3	OTU_3083_18S_3_200	0.848428929673439	0.276732	0	60
OTU_231_18S_3_200	OTU_1329_18S_3_200	0.570814251899719	0.502499	0	66.666667
OTU_2317_18S_022_3	OTU_1245_18S_3_200	0.582888782024384	0.352143	0	60
OTU_232_18S_3_200	OTU_1836_18S_3_200	0.707315486173956	0.296519	0	37.5
OTU_232_18S_3_200	OTU_1924_18S_3_200	0.584766924381256	0.648598	0	66.666667
OTU_2322_18S_3_200	OTU_5861_18S_3_200	0.605037927627563	0.46177	0	66.666667
OTU_234_18S_022_3	OTU_471_18S_3_200	-0.686970233917236	0.378912	0	9.090909
OTU_2342_18S_3_200	OTU_5090_18S_3_200	0.780010429910858	0.545009	0	71.428571
OTU_236_18S_3_200	OTU_1397_18S_3_200	-0.54212260916513	0.437083	0	57.142857
OTU_236_18S_3_200	OTU_534_18S_3_200	0.639721359349686	0.590557	0	75
OTU_236_18S_3_200	OTU_655_18S_3_200	0.948397160686186	0.804181	0	100
OTU_2375_18S_022_3	OTU_4002_18S_3_200	0.814237255770935	0.599096	0	80
OTU_2376_18S_3_200	OTU_2489_18S_3_200	0.635318929897769	0.589045	0	83.333333
OTU_2382_18S_022_3	OTU_2858_18S_022_3	0.593711018562317	0.435861	0	60
OTU_2382_18S_022_3	OTU_4463_18S_3_200	0.85661085529557	0.378099	0	60
OTU_2389_18S_022_3	OTU_1106_18S_3_200	0.822816312126919	0.599096	0	100
OTU_2389_18S_022_3	OTU_1165_18S_3_200	0.598737033052556	0.483572	0	80
OTU_2394_18S_3_200	OTU_4115_18S_3_200	0.889886200997731	0.589045	0	71.428571
OTU_2394_18S_3_200	OTU_4392_18S_3_200	0.539416211249551	0.594103	0	62.5
OTU_2399_18S_022_3	OTU_2047_18S_3_200	0.893746870421122	0.541334	0	80
OTU_2399_18S_022_3	OTU_2095_18S_3_200	-0.593894481658936	0.435861	0	60
OTU_24_18S_022_3	OTU_12_18S_3_200	-0.601366937160492	0.36927	0	21.73913
OTU_24_18S_022_3	OTU_234_18S_022_3	-0.641188144683838	0.495645	0	43.478261
OTU_24_18S_022_3	OTU_345_18S_022_3	-0.620601090031786	0.404515	0	17.391304
OTU_24_18S_022_3	OTU_46_18S_022_3	-0.540801286697388	0.342829	0	9.090909
OTU_240_18S_3_200	OTU_249_18S_3_200	0.620497763156891	0.519532	0	66.666667
OTU_240_18S_3_200	OTU_293_18S_3_200	0.586178421974182	0.577294	0	66.666667
OTU_241_18S_022_3	OTU_1287_18S_022_3	0.813010860303874	0.435258	0	66.666667
OTU_2418_18S_3_200	OTU_3295_18S_3_200	0.599	0.519532	0	80
OTU_242_18S_3_200	OTU_444_18S_3_200	0.526519536972046	0.493398	0	81.25
OTU_2420_18S_022_3	OTU_2456_18S_3_200	0.917972056002794	0.519532	0	100
OTU_2420_18S_022_3	OTU_3532_18S_3_200	0.861057698726654	0.519532	0	100
OTU_2420_18S_3_200	OTU_2649_18S_3_200	0.893118381500244	0.625005	0	100
OTU_243_18S_022_3	OTU_660_18S_022_3	0.6761394739151	0.597818	0	70
OTU_243_18S_022_3	OTU_924_18S_3_200	0.584933042526245	0.425809	0	57.142857
OTU_2433_18S_3_200	OTU_4934_18S_3_200	0.553099989891052	0.519532	0	80
OTU_2439_18S_022_3	ASV_1071_16S_3_200	0.679049612855711	0.519532	0	66.666667
OTU_245_18S_3_200	OTU_1887_18S_3_200	0.667863796566313	0.695171	0	91.666667
OTU_2459_18S_3_200	OTU_2631_18S_3_200	0.833197667372411	0.547893	0	71.428571
OTU_2459_18S_3_200	OTU_3255_18S_3_200	0.521549046039581	0.49773	0	66.666667
OTU_2459_18S_3_200	OTU_5407_18S_3_200	0.58747	0.519532	0	66.666667
OTU_2466_18S_3_200	OTU_2615_18S_3_200	0.614678382873535	0.599096	0	80
OTU_2466_18S_3_200	OTU_3295_18S_3_200	0.66422	0.435861	0	60
OTU_2474_18S_3_200	OTU_6274_18S_3_200	0.941078532354801	0.599096	0	100
OTU_248_18S_022_3	OTU_2304_18S_022_3	0.533039450645447	0.625005	0	62.5
OTU_248_18S_022_3	OTU_75_18S_3_200	0.756326774119806	0.553831	0	61.538462
OTU_2501_18S_022_3	OTU_4115_18S_3_200	0.542905449867249	0.521848	0	66.666667
OTU_2508_18S_3_200	OTU_3744_18S_3_200	0.537247181442349	0.530074	0	50
OTU_251_18S_022_3	OTU_1849_18S_022_3	0.691987081067935	0.64822	0	61.538462
OTU_2512_18S_3_200	OTU_2503_18S_3_200	0.807045951272119	0.404007	0	66.666667
OTU_2512_18S_3_200	OTU_2867_18S_3_200	0.60578578710556	0.334495	0	60
OTU_2512_18S_3_200	OTU_5402_18S_3_200	0.960447111282343	0.577294	0	100
OTU_2539_18S_022_3	OTU_1485_18S_3_200	0.798711526509009	0.414059	0	60
OTU_2562_18S_022_3	OTU_278_18S_3_200	0.980965526760518	0.656858	0	100
OTU_257_18S_3_200	OTU_3877_18S_3_200	0.92056731610422	0.865697	0	100
OTU_2576_18S_022_3	OTU_3350_18S_022_3	0.682401359081268	0.437083	0	66.666667
OTU_26_18S_022_3	OTU_1422_18S_022_3	0.662469923496246	0.66853	0	68.75
OTU_26_18S_022_3	OTU_377_18S_3_200	-0.80308183592258	0.365844	0	9.090909
OTU_260_18S_022_3	OTU_3658_18S_022_3	0.741383161526165	0.356297	0	60
OTU_260_18S_3_200	OTU_1485_18S_3_200	0.985888178351873	0.577294	0	100
OTU_2601_18S_3_200	OTU_5358_18S_3_200	0.945851683616638	0.519532	0	100
OTU_2615_18S_3_200	OTU_3603_18S_3_200	0.567477703094482	0.531283	0	83.333333
OTU_2633_18S_022_3	OTU_83_18S_3_200	0.539700136902118	0.276732	0	60
OTU_2649_18S_3_200	OTU_2998_18S_3_200	0.787802448212978	0.646807	0	71.428571
OTU_2649_18S_3_200	OTU_3255_18S_3_200	0.77443	0.49773	0	80
OTU_2656_18S_022_3	OTU_387_18S_3_200	0.62106	0.495939	0	50
OTU_2656_18S_022_3	OTU_749_18S_3_200	0.723012689284661	0.327421	0	42.857143
OTU_2662_18S_022_3	OTU_6104_18S_3_200	0.551367437351092	0.54365	0	66.666667
OTU_2662_18S_022_3	OTU_989_18S_3_200	0.796351985928693	0.656858	0	80
OTU_267_18S_022_3	OTU_373_18S_022_3	0.728569612517616	0.565369	0	66.666667
OTU_267_18S_022_3	OTU_534_18S_022_3	0.690281689167023	0.507607	0	66.666667
OTU_268_18S_022_3	OTU_1123_18S_022_3	0.799751632277147	0.666854	0	70
OTU_268_18S_022_3	OTU_716_18S_022_3	0.622110843658447	0.566149	0	60
OTU_268_18S_3_200	OTU_1844_18S_3_200	0.59273	0.897734	0	90.909091
OTU_268_18S_3_200	OTU_456_18S_3_200	0.85347193479538	0.769434	0	90
OTU_268_18S_3_200	OTU_911_18S_3_200	0.521265923976898	0.747632	0	90
OTU_2680_18S_022_3	ASV_610_16S_3_200	0.985329836263237	0.541334	0	100
OTU_2699_18S_3_200	OTU_2848_18S_3_200	0.888747077504546	0.435861	0	60
OTU_270_18S_022_3	OTU_3598_18S_022_3	0.601098775863647	0.609092	0	70
OTU_270_18S_022_3	OTU_655_18S_022_3	0.811136683482337	0.682767	0	50
OTU_270_18S_3_200	OTU_1127_18S_3_200	0.673674229209753	0.772642	0	81.818182
OTU_270_18S_3_200	OTU_498_18S_3_200	0.71990156173706	0.847616	0	90.909091
OTU_2712_18S_3_200	OTU_4115_18S_3_200	0.850860667559516	0.464086	0	66.666667
OTU_2714_18S_3_200	OTU_2620_18S_3_200	0.525748908519745	0.577294	0	66.666667
OTU_2714_18S_3_200	OTU_2744_18S_3_200	0.763892710208893	0.599096	0	80
OTU_2722_18S_022_3	OTU_129_18S_3_200	-0.625258922576904	0.465246	0	4.545455
OTU_2727_18S_3_200	OTU_4249_18S_3_200	0.829895455998807	0.46177	0	66.666667
OTU_2736_18S_022_3	OTU_1886_18S_3_200	0.651491284370422	0.541334	0	80
OTU_2736_18S_022_3	OTU_515_18S_3_200	0.656294584274292	0.541334	0	80
OTU_2745_18S_3_200	OTU_5822_18S_3_200	0.711478002557053	0.519532	0	80
OTU_277_18S_3_200	OTU_1934_18S_3_200	0.843377757582171	0.46177	0	66.666667
OTU_2780_18S_022_3	OTU_1898_18S_3_200	0.61642	0.493623	0	60
OTU_2780_18S_022_3	OTU_6104_18S_3_200	0.523858964443207	0.495939	0	50
OTU_2785_18S_3_200	OTU_3210_18S_3_200	0.687414705753326	0.483572	0	66.666667
OTU_2795_18S_3_200	OTU_5282_18S_3_200	0.974296271800995	0.660965	0	100
OTU_28_18S_022_3	OTU_1143_18S_022_3	-0.583180442483537	0.228099	0	9.090909
OTU_28_18S_022_3	OTU_201_18S_022_3	0.757673629359721	0.415495	0	78.947368
OTU_2812_18S_022_3	OTU_1477_18S_3_200	0.57489025592804	0.49773	0	66.666667
OTU_2856_18S_022_3	OTU_235_18S_3_200	0.59785258769989	0.437083	0	57.142857
OTU_286_18S_3_200	OTU_293_18S_3_200	0.593175141334494	0.483572	0	80
OTU_286_18S_3_200	OTU_691_18S_3_200	0.922641328305613	0.567243	0	83.333333
OTU_287_18S_022_3	OTU_1246_18S_022_3	0.56624	0.435861	0	60
OTU_2876_18S_022_3	OTU_1898_18S_3_200	0.571275643693144	0.541334	0	100
OTU_2876_18S_022_3	OTU_2589_18S_3_200	0.555128167278474	0.599096	0	100
OTU_2876_18S_022_3	OTU_3532_18S_3_200	-0.531608462333679	0.298534	0	60
OTU_2876_18S_022_3	OTU_4249_18S_3_200	0.689046323299408	0.541334	0	66.666667
OTU_2876_18S_022_3	OTU_989_18S_3_200	0.635132672982882	0.599096	0	100
OTU_2876_18S_3_200	OTU_4876_18S_3_200	0.740052819252014	0.509481	0	71.428571
OTU_2878_18S_022_3	ASV_1275_16S_3_200	0.807154998994284	0.404007	0	57.142857
OTU_288_18S_3_200	OTU_3386_18S_3_200	0.751335726989422	0.458885	0	57.142857
OTU_288_18S_3_200	OTU_536_18S_3_200	0.604240596294403	0.573132	0	63.636364
OTU_29_18S_022_3	OTU_3663_18S_022_3	0.640097141265869	0.685309	0	86.666667
OTU_29_18S_022_3	OTU_60_18S_022_3	0.529397116104991	0.788008	0	80
OTU_29_18S_3_200	OTU_373_18S_3_200	0.610544785143978	0.733592	0	92.307692
OTU_29_18S_3_200	OTU_78_18S_3_200	0.595079218965689	0.698055	0	84.615385
OTU_2905_18S_3_200	OTU_3563_18S_3_200	0.806895557459804	0.425809	0	80
OTU_291_18S_3_200	OTU_1399_18S_3_200	0.540849913305176	0.710458	0	77.777778
OTU_2919_18S_022_3	OTU_5773_18S_022_3	0.95508462190628	0.646807	0	100
OTU_2919_18S_022_3	OTU_886_18S_3_200	0.641616821289062	0.541334	0	80
OTU_292_18S_3_200	OTU_1337_18S_3_200	0.597623988359216	0.356297	0	60
OTU_293_18S_3_200	OTU_1444_18S_3_200	0.854489743709564	0.577294	0	66.666667
OTU_2958_18S_022_3	OTU_2456_18S_3_200	0.674322566219994	0.276732	0	60
OTU_2958_18S_022_3	OTU_3782_18S_3_200	0.534453855747085	0.356297	0	60
OTU_2958_18S_022_3	OTU_6854_18S_3_200	-0.670419692993164	0.49773	0	100
OTU_3_18S_3_200	OTU_11_18S_3_200	0.709108412265778	0.143303	0	54.545455
OTU_3023_18S_3_200	OTU_3068_18S_3_200	0.989859811684777	0.656858	0	100
OTU_3023_18S_3_200	OTU_3944_18S_3_200	0.580449640750885	0.414059	0	60
OTU_3023_18S_3_200	OTU_4500_18S_3_200	0.636439263820648	0.493623	0	60
OTU_303_18S_022_3	OTU_2094_18S_022_3	0.800133176551883	0.792738	0	83.333333
OTU_303_18S_3_200	OTU_2094_18S_3_200	0.914057374000549	0.710075	0	100
OTU_303_18S_3_200	OTU_605_18S_3_200	0.568615555763245	0.581774	0	70
OTU_303_18S_3_200	OTU_904_18S_3_200	0.537972768409211	0.767837	0	88.888889
OTU_3068_18S_3_200	OTU_3576_18S_3_200	0.84298425912857	0.435861	0	60
OTU_307_18S_022_3	OTU_3744_18S_3_200	-0.620990812778473	0.56887	0	8.695652
OTU_3072_18S_3_200	OTU_3811_18S_3_200	0.811085498277421	0.435861	0	60
OTU_310_18S_022_3	OTU_1834_18S_022_3	0.746446537517818	0.471218	0	60
OTU_313_18S_022_3	ASV_912_16S_3_200	0.760501176577782	0.483711	0	63.636364
OTU_3160_18S_3_200	OTU_3811_18S_3_200	0.565400838851929	0.435861	0	60
OTU_318_18S_022_3	ASV_723_16S_3_200	0.783128629596644	0.573678	0	84.615385
OTU_32_18S_3_200	OTU_655_18S_3_200	0.709584648769039	0.514539	0	62.5
OTU_320_18S_022_3	OTU_729_18S_022_3	0.541524746299738	0.711204	0	71.428571
OTU_3206_18S_3_200	OTU_3295_18S_3_200	-0.82708328962326	0.577294	0	80
OTU_3206_18S_3_200	OTU_3738_18S_3_200	0.971439827048327	0.660965	0	100
OTU_3210_18S_022_3	OTU_2635_18S_3_200	0.55443	0.493623	0	60
OTU_3210_18S_3_200	OTU_2812_18S_3_200	0.62843757979368	0.589045	0	83.333333
OTU_3210_18S_3_200	OTU_3269_18S_3_200	0.558683341082499	0.425809	0	66.666667
OTU_3213_18S_022_3	OTU_1347_18S_3_200	0.533297419548035	0.46177	0	80
OTU_322_18S_3_200	OTU_1114_18S_3_200	0.58258222312921	0.442284	0	66.666667
OTU_322_18S_3_200	OTU_2308_18S_3_200	0.653579257592021	0.577294	0	80
OTU_3225_18S_3_200	OTU_5512_18S_3_200	0.697171449661255	0.490395	0	58.333333
OTU_325_18S_3_200	OTU_1252_18S_3_200	0.562449891190845	0.713342	0	87.5
OTU_325_18S_3_200	OTU_2399_18S_3_200	0.718999981880188	0.69154	0	87.5
OTU_325_18S_3_200	OTU_613_18S_3_200	0.915308594703674	0.869203	0	100
OTU_3255_18S_3_200	OTU_3348_18S_3_200	0.921225607395172	0.519532	0	100
OTU_3261_18S_3_200	OTU_5560_18S_3_200	0.581609725952148	0.356297	0	60
OTU_327_18S_022_3	OTU_1266_18S_3_200	0.53177558825833	0.437083	0	57.142857
OTU_327_18S_022_3	OTU_491_18S_022_3	0.576403498649597	0.46177	0	57.142857
OTU_329_18S_022_3	OTU_1625_18S_3_200	0.723625074521666	0.571256	0	58.333333
OTU_329_18S_022_3	OTU_458_18S_022_3	0.704289762370493	0.452041	0	66.666667
OTU_329_18S_3_200	OTU_1798_18S_3_200	0.86615	0.579562	0	54.545455
OTU_3295_18S_3_200	OTU_3603_18S_3_200	0.584382355213165	0.483572	0	66.666667
OTU_3295_18S_3_200	OTU_3738_18S_3_200	0.905775249004364	0.519532	0	80
OTU_330_18S_022_3	OTU_3338_18S_3_200	0.662035942077637	0.356297	0	60
OTU_330_18S_022_3	OTU_83_18S_3_200	0.756647177224451	0.334495	0	60
OTU_332_18S_022_3	OTU_116_18S_3_200	0.689794309473879	0.521292	0	69.230769
OTU_332_18S_3_200	OTU_1884_18S_3_200	0.691728591918945	0.749964	0	75
OTU_3326_18S_022_3	OTU_1309_18S_3_200	0.573466420173645	0.338985	0	37.5
OTU_3348_18S_3_200	OTU_3733_18S_3_200	0.592100024223328	0.519532	0	80
OTU_335_18S_022_3	OTU_825_18S_022_3	0.932242453098297	0.670022	0	88.888889
OTU_338_18S_022_3	OTU_1381_18S_022_3	0.551638185977936	0.492737	0	62.5
OTU_34_18S_3_200	OTU_646_18S_3_200	0.682981848716736	0.56332	0	75
OTU_342_18S_022_3	OTU_463_18S_022_3	0.610403478145599	0.647181	0	75
OTU_342_18S_022_3	OTU_787_18S_022_3	0.885533995462215	0.591666	0	80
OTU_3429_18S_022_3	OTU_1397_18S_3_200	0.880676630765595	0.519532	0	80
OTU_345_18S_022_3	OTU_1230_18S_022_3	0.572981725657833	0.663587	0	80
OTU_345_18S_022_3	OTU_189_18S_3_200	0.549325609738811	0.754813	0	90
OTU_345_18S_022_3	OTU_766_18S_022_3	0.859903958318556	0.83847	0	90
OTU_3466_18S_022_3	OTU_3610_18S_022_3	0.706387778700899	0.416375	0	50
OTU_348_18S_3_200	OTU_1607_18S_3_200	0.560490131378174	0.309006	0	53.846154
OTU_3490_18S_3_200	OTU_3563_18S_3_200	0.991129909986565	0.599096	0	100
OTU_350_18S_022_3	OTU_436_18S_022_3	0.548733882845044	0.507263	0	72.727273
OTU_350_18S_022_3	OTU_50_18S_3_200	-0.621183574199677	0.415212	0	9.090909
OTU_351_18S_3_200	OTU_1258_18S_3_200	0.84916517191147	0.531283	0	83.333333
OTU_351_18S_3_200	OTU_6104_18S_3_200	0.550350548122301	0.589045	0	83.333333
OTU_351_18S_3_200	OTU_909_18S_3_200	0.522869278230343	0.572301	0	62.5
OTU_353_18S_3_200	OTU_1104_18S_3_200	0.619797945022583	0.486585	0	66.666667
OTU_353_18S_3_200	OTU_1557_18S_3_200	0.556630465807262	0.609092	0	77.777778
OTU_353_18S_3_200	OTU_3342_18S_3_200	0.855265855945017	0.630605	0	80
OTU_3598_18S_022_3	OTU_859_18S_3_200	0.659062938303296	0.567243	0	71.428571
OTU_362_18S_3_200	OTU_1023_18S_3_200	0.627535191969396	0.475973	0	71.428571
OTU_362_18S_3_200	OTU_2418_18S_3_200	0.653019567412038	0.646807	0	83.333333
OTU_362_18S_3_200	OTU_568_18S_3_200	0.707661807537079	0.439351	0	75
OTU_362_18S_3_200	OTU_671_18S_3_200	0.940598785877228	0.749964	0	100
OTU_363_18S_3_200	OTU_2259_18S_3_200	0.719243962232759	0.669738	0	87.5
OTU_363_18S_3_200	OTU_4389_18S_3_200	0.60269	0.439968	0	50
OTU_373_18S_022_3	OTU_1233_18S_3_200	0.551920763272844	0.509481	0	55.555556
OTU_373_18S_3_200	OTU_560_18S_3_200	0.756695559727152	0.552543	0	75
OTU_3733_18S_3_200	OTU_5358_18S_3_200	0.549741566181183	0.439968	0	80
OTU_3755_18S_3_200	OTU_6332_18S_3_200	0.659351110458374	0.416375	0	50
OTU_378_18S_022_3	OTU_146_18S_3_200	0.594988703727722	0.451286	0	71.428571
OTU_378_18S_022_3	OTU_5560_18S_3_200	0.532057762145996	0.437083	0	66.666667
OTU_3782_18S_3_200	OTU_3994_18S_3_200	0.676433742046356	0.599096	0	80
OTU_3782_18S_3_200	OTU_7531_18S_3_200	0.985546329383205	0.599096	0	100
OTU_379_18S_3_200	OTU_3773_18S_3_200	0.748345164503152	0.438177	0	50
OTU_38_18S_3_200	OTU_106_18S_3_200	0.718881011009216	0.861774	0	90.909091
OTU_38_18S_3_200	OTU_195_18S_3_200	0.765572713813334	0.78221	0	83.333333
OTU_38_18S_3_200	OTU_332_18S_3_200	0.670919477939606	0.753679	0	80
OTU_38_18S_3_200	OTU_413_18S_3_200	0.771895927391663	0.905378	0	100
OTU_382_18S_3_200	OTU_412_18S_3_200	0.570805609226227	0.514986	0	72.727273
OTU_3823_18S_3_200	OTU_7128_18S_3_200	0.935012204070397	0.599096	0	80
OTU_384_18S_022_3	OTU_2036_18S_022_3	0.76549159343035	0.416375	0	50
OTU_384_18S_022_3	OTU_455_18S_022_3	0.73828113079071	0.519532	0	80
OTU_384_18S_022_3	OTU_761_18S_3_200	0.780617892742157	0.520755	0	71.428571
OTU_385_18S_022_3	OTU_574_18S_022_3	0.828958245891762	0.528981	0	75
OTU_387_18S_3_200	OTU_3877_18S_3_200	0.646230697631836	0.526046	0	33.333333
OTU_39_18S_022_3	OTU_10_18S_3_200	-0.665610730648041	0.536246	0	26.086957
OTU_39_18S_022_3	OTU_61_18S_022_3	0.786481415583727	0.7536	0	81.25
OTU_390_18S_3_200	OTU_1886_18S_3_200	0.690774321556091	0.483572	0	80
OTU_390_18S_3_200	OTU_1898_18S_3_200	0.929165542456391	0.483572	0	80
OTU_391_18S_022_3	OTU_3314_18S_3_200	0.71477586972644	0.336811	0	50
OTU_391_18S_3_200	OTU_2005_18S_3_200	0.575305707492906	0.603203	0	71.428571
OTU_391_18S_3_200	OTU_2344_18S_3_200	0.656624514306947	0.599096	0	80
OTU_391_18S_3_200	OTU_4500_18S_3_200	0.534225935635301	0.599096	0	80
OTU_393_18S_022_3	ASV_723_16S_3_200	0.606591801974516	0.754609	0	84.615385
OTU_393_18S_022_3	OTU_797_18S_022_3	0.560628896766117	0.538808	0	66.666667
OTU_393_18S_3_200	OTU_2017_18S_3_200	0.736253416410202	0.756946	0	87.5
OTU_393_18S_3_200	OTU_422_18S_3_200	0.594346414157628	0.775481	0	88.888889
OTU_3933_18S_3_200	OTU_4463_18S_3_200	0.700714357683279	0.378099	0	60
OTU_396_18S_022_3	OTU_419_18S_3_200	-0.84769096540785	0.433842	0	4.545455
OTU_398_18S_3_200	OTU_1121_18S_3_200	0.658962965011597	0.49773	0	66.666667
OTU_398_18S_3_200	OTU_2750_18S_3_200	0.594298183917999	0.414059	0	60
OTU_398_18S_3_200	OTU_550_18S_3_200	0.800812244415283	0.334495	0	60
OTU_4_18S_022_3	OTU_217_18S_3_200	0.546071827411652	0.404061	0	76.923077
OTU_4_18S_022_3	OTU_75_18S_3_200	0.687005215623739	0.740853	0	92.307692
OTU_40_18S_3_200	OTU_2058_18S_3_200	0.543165147304535	0.424142	0	69.230769
OTU_40_18S_3_200	OTU_249_18S_3_200	0.556393563747406	0.308733	0	33.333333
OTU_402_18S_022_3	OTU_932_18S_022_3	0.75620809025739	0.574052	0	75
OTU_403_18S_3_200	OTU_3603_18S_3_200	0.771980559004418	0.509481	0	83.333333
OTU_403_18S_3_200	OTU_492_18S_3_200	0.667732775211334	0.519532	0	80
OTU_406_18S_022_3	OTU_1432_18S_022_3	0.778862727986121	0.51061	0	70
OTU_408_18S_022_3	OTU_1545_18S_022_3	0.792705697241112	0.589045	0	71.428571
OTU_41_18S_022_3	OTU_1338_18S_022_3	-0.701716247635093	0.231999	0	13.043478
OTU_41_18S_022_3	OTU_1917_18S_3_200	-0.618179142475128	0.231999	0	13.043478
OTU_413_18S_022_3	OTU_512_18S_3_200	0.827610338019953	0.680162	0	77.777778
OTU_413_18S_022_3	OTU_771_18S_022_3	0.617688894271851	0.717719	0	72.727273
OTU_413_18S_022_3	OTU_911_18S_3_200	0.608649946399526	0.753679	0	88.888889
OTU_413_18S_3_200	OTU_1346_18S_3_200	0.953685462474823	0.792738	0	100
OTU_413_18S_3_200	OTU_2037_18S_3_200	0.561446785926819	0.462246	0	50
OTU_419_18S_022_3	OTU_646_18S_3_200	0.888951026656911	0.659956	0	80
OTU_419_18S_022_3	OTU_787_18S_022_3	0.539383344625323	0.680162	0	77.777778
OTU_419_18S_3_200	OTU_1844_18S_3_200	0.531671265547287	0.835879	0	90.909091
OTU_419_18S_3_200	OTU_393_18S_3_200	0.60158866626138	0.634062	0	80
OTU_419_18S_3_200	OTU_476_18S_3_200	0.528652164840896	0.743539	0	90
OTU_419_18S_3_200	OTU_537_18S_3_200	0.548533784368329	0.61226	0	80
OTU_421_18S_022_3	OTU_34_18S_3_200	0.794969066965113	0.569541	0	83.333333
OTU_422_18S_022_3	OTU_1634_18S_022_3	0.725212215591216	0.525897	0	63.636364
OTU_422_18S_3_200	OTU_1967_18S_3_200	0.548554913387449	0.652696	0	77.777778
OTU_422_18S_3_200	OTU_3454_18S_3_200	0.528281328254467	0.775481	0	88.888889
OTU_4249_18S_3_200	OTU_4276_18S_3_200	0.633449018001556	0.762332	0	83.333333
OTU_430_18S_022_3	OTU_2510_18S_3_200	0.702184184611099	0.609753	0	75
OTU_430_18S_022_3	OTU_879_18S_3_200	0.520306952770721	0.587951	0	75
OTU_430_18S_3_200	OTU_2047_18S_3_200	0.778981268405914	0.567243	0	83.333333
OTU_430_18S_3_200	OTU_2399_18S_3_200	0.609970999681159	0.648598	0	85.714286
OTU_430_18S_3_200	OTU_3269_18S_3_200	0.557842974389493	0.46177	0	66.666667
OTU_4302_18S_022_3	ASV_673_16S_3_200	0.62474	0.439968	0	66.666667
OTU_432_18S_022_3	ASV_488_16S_3_200	0.721729359355329	0.398636	0	63.636364
OTU_432_18S_022_3	OTU_1404_18S_3_200	0.820683073006955	0.487679	0	71.428571
OTU_436_18S_022_3	OTU_1266_18S_022_3	0.712002347028676	0.447626	0	62.5
OTU_436_18S_022_3	OTU_286_18S_3_200	0.696320295333862	0.353903	0	62.5
OTU_436_18S_022_3	OTU_495_18S_022_3	0.58401532945586	0.423685	0	66.666667
OTU_445_18S_022_3	OTU_992_18S_022_3	0.730802287756128	0.43029	0	70
OTU_450_18S_022_3	OTU_3133_18S_022_3	0.771408019362009	0.442284	0	66.666667
OTU_4500_18S_3_200	OTU_4651_18S_3_200	0.981051001238768	0.656858	0	100
OTU_453_18S_022_3	OTU_1609_18S_022_3	0.6088507771492	0.656858	0	100
OTU_453_18S_022_3	OTU_3210_18S_022_3	0.824705302715302	0.656858	0	100
OTU_453_18S_3_200	OTU_598_18S_3_200	0.771094015007838	0.39704	0	66.666667
OTU_456_18S_022_3	OTU_1284_18S_022_3	0.543519735336304	0.704306	0	80
OTU_456_18S_022_3	OTU_1291_18S_3_200	0.678274997875225	0.685389	0	80
OTU_456_18S_022_3	OTU_932_18S_022_3	0.546929001808167	0.611221	0	75
OTU_456_18S_3_200	OTU_911_18S_3_200	0.583918571472168	0.525609	0	80
OTU_456_18S_3_200	OTU_932_18S_3_200	0.696654009316573	0.713342	0	77.777778
OTU_46_18S_022_3	OTU_1153_18S_022_3	0.545902252197266	0.489853	0	62.5
OTU_46_18S_022_3	OTU_1763_18S_022_3	0.566019415855408	0.516648	0	57.142857
