Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_3231_18S_022_3	OTU_2280_18S_3_200	1	ENV_daylength	0.520662	0.000000	-0.520662	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2204_18S_3_200	OTU_2280_18S_3_200	1	ENV_daylength	0.558186	0.000000	-0.558186	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1074_18S_022_3	OTU_2279_18S_3_200	1	ENV_daylength	0.640961	0.151242	-0.489718	0.499500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2279_18S_022_3	OTU_2279_18S_3_200	1	ENV_daylength	0.581206	0.316566	-0.264641	0.611389	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2006_18S_3_200	OTU_2279_18S_3_200	1	ENV_daylength	0.722723	0.199194	-0.523530	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_408_18S_022_3	OTU_2285_18S_3_200	1	ENV_daylength	0.223046	1.296318	1.073272	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_728_18S_022_3	OTU_2285_18S_3_200	1	ENV_daylength	0.516562	2.964758	2.448196	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2166_18S_022_3	OTU_2285_18S_3_200	1	ENV_daylength	0.494212	3.725445	3.231233	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1992_18S_022_3	OTU_2293_18S_3_200	1	ENV_daylength	0.458520	3.616272	3.157752	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_168_18S_022_3	OTU_2313_18S_3_200	1	ENV_daylength	0.370930	0.000000	-0.370930	0.277722	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2169_18S_022_3	OTU_2306_18S_3_200	1	ENV_daylength	0.716086	0.054468	-0.661618	0.667333	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_905_18S_022_3	OTU_2325_18S_3_200	1	ENV_daylength	0.387261	0.000000	-0.387261	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2083_18S_3_200	OTU_2325_18S_3_200	1	ENV_daylength	0.556317	0.000000	-0.556317	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
