Source	Target	association_score	num_Triplets	percentage_co_occurrence
ASV_588_16S_022_3	ASV_782_16S_022_3	0.710457859110953	0	71.428571
ASV_6_16S_022_3	ASV_784_16S_022_3	0.73843	0	85.714286
ASV_134_16S_022_3	ASV_784_16S_022_3	0.55525	0	50.000000
ASV_207_16S_022_3	ASV_784_16S_022_3	0.802560014568383	0	90.000000
ASV_744_16S_022_3	ASV_786_16S_022_3	0.979858934879303	0	100.000000
ASV_102_16S_022_3	ASV_793_16S_022_3	0.730534040101215	0	100.000000
ASV_476_16S_022_3	ASV_793_16S_022_3	0.732152655049613	0	100.000000
ASV_540_16S_022_3	ASV_793_16S_022_3	0.613464653491974	0	75.000000
ASV_310_16S_022_3	ASV_797_16S_022_3	0.7034560802616	0	88.888889
ASV_455_16S_022_3	ASV_797_16S_022_3	0.572866857051849	0	81.818182
ASV_210_16S_022_3	ASV_799_16S_022_3	0.607069969177246	0	44.444444
ASV_199_16S_022_3	ASV_800_16S_022_3	-0.639622166202668	0	8.695652
ASV_401_16S_022_3	ASV_803_16S_022_3	-0.52288	0	4.761905
ASV_392_16S_022_3	ASV_805_16S_022_3	0.907599284549187	0	91.666667
ASV_248_16S_022_3	ASV_808_16S_022_3	0.702914118766785	0	71.428571
ASV_782_16S_022_3	ASV_808_16S_022_3	0.545714855194092	0	57.142857
ASV_462_16S_022_3	ASV_815_16S_022_3	0.534189105033875	0	90.909091
ASV_739_16S_022_3	ASV_815_16S_022_3	0.776410937309265	0	80.000000
ASV_139_16S_022_3	ASV_818_16S_022_3	0.769380331039429	0	90.909091
ASV_379_16S_022_3	ASV_818_16S_022_3	0.68286782503128	0	72.727273
ASV_739_16S_022_3	ASV_820_16S_022_3	0.757451474666595	0	100.000000
ASV_262_16S_022_3	ASV_819_16S_022_3	0.891168594360352	0	100.000000
ASV_644_16S_022_3	ASV_829_16S_022_3	0.651454870811941	0	80.000000
ASV_710_16S_022_3	ASV_829_16S_022_3	0.825317357139009	0	80.000000
ASV_262_16S_022_3	ASV_831_16S_022_3	0.531968891620636	0	100.000000
ASV_751_16S_022_3	ASV_831_16S_022_3	0.684212684631348	0	100.000000
ASV_370_16S_022_3	ASV_833_16S_022_3	0.52172	0	80.000000
ASV_563_16S_022_3	ASV_833_16S_022_3	0.678010106086731	0	80.000000
ASV_406_16S_022_3	ASV_842_16S_022_3	0.927721231567148	0	90.909091
ASV_779_16S_022_3	ASV_847_16S_022_3	0.871271708717359	0	100.000000
ASV_704_16S_022_3	ASV_851_16S_022_3	0.703167502925953	0	54.545455
ASV_564_16S_022_3	ASV_853_16S_022_3	0.584138810634613	0	88.888889
ASV_722_16S_022_3	ASV_853_16S_022_3	0.570978695714992	0	90.000000
ASV_192_16S_022_3	ASV_859_16S_022_3	0.56946611404419	0	75.000000
ASV_566_16S_022_3	ASV_859_16S_022_3	0.631348252296448	0	70.000000
ASV_68_16S_022_3	ASV_862_16S_022_3	0.638533055782318	0	88.235294
ASV_160_16S_022_3	ASV_862_16S_022_3	0.702614307403564	0	88.235294
ASV_234_16S_022_3	ASV_862_16S_022_3	0.629451930522919	0	83.333333
ASV_384_16S_022_3	ASV_862_16S_022_3	0.716992086142776	0	73.333333
ASV_387_16S_022_3	ASV_862_16S_022_3	0.582636803527543	0	93.333333
ASV_718_16S_022_3	ASV_863_16S_022_3	0.846140503883362	0	100.000000
ASV_803_16S_022_3	ASV_863_16S_022_3	0.552337865054917	0	88.888889
ASV_311_16S_022_3	ASV_865_16S_022_3	0.653218269348145	0	84.615385
ASV_475_16S_022_3	ASV_865_16S_022_3	-0.539602041244507	0	13.636364
ASV_80_16S_022_3	ASV_871_16S_022_3	0.590590415939174	0	87.500000
ASV_103_16S_022_3	ASV_871_16S_022_3	0.539592685122036	0	85.714286
ASV_121_16S_022_3	ASV_871_16S_022_3	0.522526621818542	0	93.333333
ASV_387_16S_022_3	ASV_871_16S_022_3	0.870712595761323	0	100.000000
ASV_361_16S_022_3	ASV_878_16S_022_3	0.715883314609528	0	88.888889
ASV_652_16S_022_3	ASV_878_16S_022_3	0.523113107403665	0	88.888889
ASV_675_16S_022_3	ASV_878_16S_022_3	0.52183217105286	0	88.888889
ASV_687_16S_022_3	ASV_878_16S_022_3	-0.634243249893188	0	17.391304
ASV_522_16S_022_3	ASV_886_16S_022_3	0.5706866979599	0	72.727273
ASV_476_16S_022_3	ASV_889_16S_022_3	0.802603046726222	0	66.666667
ASV_98_16S_022_3	ASV_893_16S_022_3	0.7163	0	83.333333
ASV_717_16S_022_3	ASV_893_16S_022_3	0.658966422080994	0	76.923077
ASV_13_16S_022_3	ASV_890_16S_022_3	-0.6678586602211	0	56.521739
ASV_318_16S_022_3	ASV_890_16S_022_3	0.526086868068377	0	88.235294
ASV_362_16S_022_3	ASV_890_16S_022_3	0.854561960108859	0	94.117647
ASV_134_16S_022_3	ASV_899_16S_022_3	0.768082875825292	0	70.000000
ASV_310_16S_022_3	ASV_900_16S_022_3	0.609469186777177	0	87.500000
ASV_863_16S_022_3	ASV_900_16S_022_3	0.580560705394041	0	87.500000
ASV_827_16S_022_3	ASV_910_16S_022_3	0.622978568077087	0	62.500000
ASV_103_16S_022_3	ASV_917_16S_022_3	0.593865735194133	0	83.333333
ASV_428_16S_022_3	ASV_917_16S_022_3	0.641065843585824	0	90.000000
ASV_631_16S_022_3	ASV_917_16S_022_3	0.572316765785217	0	70.000000
ASV_652_16S_022_3	ASV_917_16S_022_3	0.725066288979802	0	90.000000
ASV_36_16S_022_3	ASV_918_16S_022_3	-0.561048626899719	0	60.869565
ASV_473_16S_022_3	ASV_918_16S_022_3	-0.53129	0	34.782609
ASV_893_16S_022_3	ASV_920_16S_022_3	0.683280571878601	0	90.909091
ASV_149_16S_022_3	ASV_924_16S_022_3	0.543586611747742	0	73.333333
ASV_833_16S_022_3	ASV_930_16S_022_3	0.706467466425405	0	87.500000
ASV_316_16S_022_3	ASV_931_16S_022_3	0.699405952243954	0	91.666667
ASV_531_16S_022_3	ASV_931_16S_022_3	0.632638096809387	0	100.000000
ASV_831_16S_022_3	ASV_931_16S_022_3	0.601278225372804	0	90.909091
ASV_130_16S_022_3	ASV_932_16S_022_3	0.534469187259674	0	50.000000
ASV_321_16S_022_3	ASV_933_16S_022_3	0.543839275836945	0	50.000000
ASV_648_16S_022_3	ASV_933_16S_022_3	0.797842017825997	0	66.666667
ASV_688_16S_022_3	ASV_933_16S_022_3	0.841212451457977	0	75.000000
ASV_345_16S_022_3	ASV_938_16S_022_3	0.703379252485428	0	75.000000
ASV_224_16S_022_3	ASV_943_16S_022_3	0.692903757095337	0	90.000000
ASV_427_16S_022_3	ASV_943_16S_022_3	0.647447811266318	0	100.000000
ASV_926_16S_022_3	ASV_943_16S_022_3	0.991448640823364	0	100.000000
ASV_397_16S_022_3	ASV_942_16S_022_3	0.755098845896808	0	73.333333
ASV_53_16S_022_3	ASV_947_16S_022_3	0.574843102990447	0	86.666667
ASV_265_16S_022_3	ASV_947_16S_022_3	0.652930911707905	0	93.750000
ASV_850_16S_022_3	ASV_947_16S_022_3	0.821591643994386	0	86.666667
ASV_786_16S_022_3	ASV_951_16S_022_3	0.623528182506561	0	100.000000
ASV_751_16S_022_3	ASV_955_16S_022_3	0.860738158226013	0	100.000000
ASV_94_16S_022_3	ASV_957_16S_022_3	0.953982710838318	0	90.909091
ASV_481_16S_022_3	ASV_957_16S_022_3	-0.593653380870819	0	100.000000
ASV_831_16S_022_3	ASV_957_16S_022_3	0.76741738483911	0	100.000000
ASV_709_16S_022_3	ASV_958_16S_022_3	0.62878197701252	0	83.333333
ASV_671_16S_022_3	ASV_962_16S_022_3	0.731244444847107	0	80.000000
ASV_958_16S_022_3	ASV_967_16S_022_3	0.716325759887695	0	80.000000
ASV_680_16S_022_3	ASV_969_16S_022_3	0.909642332285586	0	83.333333
ASV_556_16S_022_3	ASV_971_16S_022_3	0.559429007590793	0	72.727273
ASV_842_16S_022_3	ASV_971_16S_022_3	0.669013702506417	0	90.000000
ASV_878_16S_022_3	ASV_978_16S_022_3	0.617426958494336	0	87.500000
ASV_564_16S_022_3	ASV_979_16S_022_3	0.891910016536713	0	100.000000
ASV_519_16S_022_3	ASV_985_16S_022_3	0.643670499324799	0	90.000000
ASV_240_16S_022_3	ASV_987_16S_022_3	0.588009417057037	0	66.666667
ASV_732_16S_022_3	ASV_987_16S_022_3	0.73922057890915	0	85.714286
ASV_240_16S_022_3	ASV_996_16S_022_3	0.95626300573349	0	100.000000
ASV_955_16S_022_3	ASV_997_16S_022_3	0.925687859141905	0	100.000000
ASV_99_16S_022_3	ASV_1002_16S_022_3	0.584228217601776	0	86.666667
ASV_316_16S_022_3	ASV_1002_16S_022_3	0.611962488212854	0	92.307692
ASV_517_16S_022_3	ASV_1002_16S_022_3	0.89968878030777	0	100.000000
ASV_440_16S_022_3	ASV_1012_16S_022_3	0.529464900493622	0	71.428571
ASV_488_16S_022_3	ASV_1012_16S_022_3	0.580428285025685	0	83.333333
ASV_513_16S_022_3	ASV_1012_16S_022_3	0.903411345291815	0	80.000000
ASV_680_16S_022_3	ASV_1012_16S_022_3	0.558312058448792	0	60.000000
ASV_267_16S_022_3	ASV_1021_16S_022_3	0.71447522809392	0	70.000000
ASV_328_16S_022_3	ASV_1034_16S_022_3	0.920325754191925	0	95.454545
ASV_829_16S_022_3	ASV_1036_16S_022_3	0.567564923436966	0	80.000000
ASV_347_16S_022_3	ASV_1037_16S_022_3	0.684231758117676	0	100.000000
ASV_477_16S_022_3	ASV_1037_16S_022_3	0.592286050319672	0	100.000000
ASV_462_16S_022_3	ASV_1042_16S_022_3	0.525665235605049	0	72.727273
ASV_949_16S_022_3	ASV_1043_16S_022_3	0.614381790161133	0	66.666667
ASV_725_16S_022_3	ASV_1044_16S_022_3	0.809967279434204	0	77.777778
ASV_730_16S_022_3	ASV_1044_16S_022_3	0.924024164676666	0	100.000000
ASV_550_16S_022_3	ASV_1047_16S_022_3	0.694243848323822	0	57.142857
ASV_827_16S_022_3	ASV_1047_16S_022_3	0.621001839637756	0	50.000000
ASV_997_16S_022_3	ASV_1049_16S_022_3	0.544702351093292	0	80.000000
ASV_351_16S_022_3	ASV_1054_16S_022_3	-0.646772384643555	0	4.545455
ASV_407_16S_022_3	ASV_1054_16S_022_3	0.681034459732004	0	77.777778
ASV_484_16S_022_3	ASV_1054_16S_022_3	0.782843967766647	0	53.846154
ASV_260_16S_022_3	ASV_1057_16S_022_3	0.843115682068191	0	92.857143
ASV_564_16S_022_3	ASV_1061_16S_022_3	0.819403961235782	0	100.000000
ASV_703_16S_022_3	ASV_1061_16S_022_3	0.771573230761828	0	70.000000
ASV_979_16S_022_3	ASV_1061_16S_022_3	-0.670489192008972	0	100.000000
ASV_996_16S_022_3	ASV_1061_16S_022_3	0.537851214408875	0	88.888889
ASV_91_16S_022_3	ASV_1065_16S_022_3	0.582481443881989	0	75.000000
ASV_635_16S_022_3	ASV_1065_16S_022_3	0.54228	0	75.000000
ASV_1054_16S_022_3	ASV_1071_16S_022_3	0.615128993988037	0	57.142857
ASV_988_16S_022_3	ASV_1087_16S_022_3	0.603115737438202	0	66.666667
ASV_274_16S_022_3	ASV_1092_16S_022_3	0.560611963272095	0	72.727273
ASV_437_16S_022_3	ASV_1092_16S_022_3	0.542991697788239	0	80.000000
ASV_486_16S_022_3	ASV_1094_16S_022_3	0.5350341796875	0	81.818182
ASV_335_16S_022_3	ASV_1097_16S_022_3	0.87740296125412	0	100.000000
ASV_605_16S_022_3	ASV_1097_16S_022_3	0.527869164943695	0	94.444444
ASV_736_16S_022_3	ASV_1105_16S_022_3	0.934800883028178	0	100.000000
ASV_749_16S_022_3	ASV_1105_16S_022_3	0.56839	0	100.000000
ASV_599_16S_022_3	ASV_1108_16S_022_3	-0.541074144452481	0	87.500000
ASV_978_16S_022_3	ASV_1108_16S_022_3	0.961176961887407	0	100.000000
ASV_406_16S_022_3	ASV_1107_16S_022_3	0.532457017165678	0	81.818182
ASV_931_16S_022_3	ASV_1107_16S_022_3	0.57429	0	81.818182
ASV_42_16S_022_3	ASV_1110_16S_022_3	0.720090091228485	0	60.000000
ASV_1062_16S_022_3	ASV_1110_16S_022_3	0.59553020879959	0	80.000000
ASV_671_16S_022_3	ASV_1115_16S_022_3	0.859036234934192	0	100.000000
ASV_932_16S_022_3	ASV_1115_16S_022_3	0.577794088123219	0	66.666667
ASV_962_16S_022_3	ASV_1115_16S_022_3	0.620079755783081	0	80.000000
ASV_803_16S_022_3	ASV_1117_16S_022_3	0.857383489608765	0	100.000000
ASV_262_16S_022_3	ASV_1125_16S_022_3	0.557290017604828	0	60.000000
ASV_333_16S_022_3	ASV_1127_16S_022_3	0.92566728591919	0	100.000000
ASV_874_16S_022_3	ASV_1145_16S_022_3	0.706549575094993	0	57.142857
ASV_621_16S_022_3	ASV_1144_16S_022_3	0.731770002114911	0	66.666667
ASV_213_16S_022_3	ASV_1147_16S_022_3	0.617646515369415	0	80.000000
ASV_566_16S_022_3	ASV_1147_16S_022_3	0.73226934671402	0	71.428571
ASV_530_16S_022_3	ASV_1149_16S_022_3	0.82820631210433	0	50.000000
ASV_304_16S_022_3	ASV_1153_16S_022_3	0.552782773971558	0	88.888889
ASV_574_16S_022_3	ASV_1153_16S_022_3	0.60336592930237	0	72.222222
ASV_605_16S_022_3	ASV_1153_16S_022_3	0.672180430294267	0	94.444444
ASV_666_16S_022_3	ASV_1153_16S_022_3	-0.540745287460226	0	30.434783
ASV_294_16S_022_3	ASV_1155_16S_022_3	0.775202714902313	0	90.000000
ASV_406_16S_022_3	ASV_1155_16S_022_3	0.523380812417903	0	66.666667
ASV_497_16S_022_3	ASV_1155_16S_022_3	0.545512414114171	0	90.000000
ASV_389_16S_022_3	ASV_1154_16S_022_3	0.635565280914307	0	63.636364
ASV_421_16S_022_3	ASV_1154_16S_022_3	0.606257498264313	0	91.666667
ASV_931_16S_022_3	ASV_1154_16S_022_3	0.957721054553986	0	100.000000
ASV_490_16S_022_3	ASV_1158_16S_022_3	0.566420235548446	0	91.666667
ASV_214_16S_022_3	ASV_1164_16S_022_3	-0.667806684970856	0	43.478261
ASV_299_16S_022_3	ASV_1164_16S_022_3	0.891876749424809	0	100.000000
ASV_715_16S_022_3	ASV_1164_16S_022_3	0.607123861788636	0	90.909091
ASV_928_16S_022_3	ASV_1171_16S_022_3	0.729207217693329	0	87.500000
ASV_1146_16S_022_3	ASV_1171_16S_022_3	0.836570680141449	0	100.000000
ASV_853_16S_022_3	ASV_1173_16S_022_3	0.752947807312012	0	77.777778
ASV_455_16S_022_3	ASV_1186_16S_022_3	0.960947930812836	0	100.000000
ASV_758_16S_022_3	ASV_1186_16S_022_3	0.817011292141707	0	83.333333
ASV_636_16S_022_3	ASV_1194_16S_022_3	0.645370006561279	0	60.000000
ASV_776_16S_022_3	ASV_1194_16S_022_3	0.758456591988192	0	66.666667
ASV_165_16S_022_3	ASV_1203_16S_022_3	0.623328685760498	0	66.666667
ASV_644_16S_022_3	ASV_1203_16S_022_3	0.868285212538287	0	83.333333
ASV_833_16S_022_3	ASV_1203_16S_022_3	0.651856482028961	0	75.000000
ASV_424_16S_022_3	ASV_1205_16S_022_3	0.717686295509338	0	88.888889
ASV_744_16S_022_3	ASV_1210_16S_022_3	0.727955162525177	0	71.428571
ASV_268_16S_022_3	ASV_1212_16S_022_3	0.585061371326447	0	77.777778
ASV_824_16S_022_3	ASV_1215_16S_022_3	0.709938063515134	0	83.333333
ASV_601_16S_022_3	ASV_1227_16S_022_3	0.540674686431885	0	37.500000
ASV_636_16S_022_3	ASV_1227_16S_022_3	0.719799295689321	0	75.000000
ASV_461_16S_022_3	ASV_1229_16S_022_3	0.601935476399314	0	81.818182
ASV_497_16S_022_3	ASV_1229_16S_022_3	0.74619945633927	0	90.000000
ASV_819_16S_022_3	ASV_1229_16S_022_3	0.545453088212065	0	90.000000
ASV_519_16S_022_3	ASV_1233_16S_022_3	0.635731577576001	0	90.000000
ASV_522_16S_022_3	ASV_1233_16S_022_3	0.63015741109848	0	81.818182
ASV_576_16S_022_3	ASV_1233_16S_022_3	0.64976362041879	0	88.888889
ASV_736_16S_022_3	ASV_1233_16S_022_3	0.634121436847007	0	90.000000
ASV_363_16S_022_3	ASV_1235_16S_022_3	0.581466197967529	0	80.000000
ASV_18_16S_022_3	ASV_1243_16S_022_3	-0.816400644120961	0	8.695652
ASV_158_16S_022_3	ASV_1243_16S_022_3	-0.895489454269409	0	0.000000
ASV_1110_16S_022_3	ASV_1244_16S_022_3	0.64741975069046	0	60.000000
ASV_136_16S_022_3	ASV_1250_16S_022_3	0.69281	0	83.333333
ASV_679_16S_022_3	ASV_1250_16S_022_3	0.57968419790268	0	83.333333
ASV_155_16S_022_3	ASV_1258_16S_022_3	0.645741522312164	0	83.333333
ASV_848_16S_022_3	ASV_1265_16S_022_3	0.937605619430542	0	100.000000
ASV_848_16S_022_3	ASV_1270_16S_022_3	0.595800220966339	0	80.000000
ASV_1265_16S_022_3	ASV_1270_16S_022_3	0.543126463890076	0	80.000000
ASV_413_16S_022_3	ASV_1269_16S_022_3	0.5700485322037	0	72.727273
ASV_920_16S_022_3	ASV_1269_16S_022_3	0.8885790781401	0	90.909091
ASV_1094_16S_022_3	ASV_1269_16S_022_3	0.626674652099609	0	75.000000
ASV_310_16S_022_3	ASV_1287_16S_022_3	0.581369930526875	0	87.500000
ASV_951_16S_022_3	ASV_1287_16S_022_3	0.548687996595833	0	75.000000
ASV_1173_16S_022_3	ASV_1287_16S_022_3	0.689843237400055	0	75.000000
ASV_210_16S_022_3	ASV_1294_16S_022_3	0.773830328553946	0	55.555556
ASV_871_16S_022_3	ASV_1303_16S_022_3	0.545042395591736	0	85.714286
ASV_1250_16S_022_3	ASV_1303_16S_022_3	0.644456684589386	0	91.666667
ASV_764_16S_022_3	ASV_1307_16S_022_3	0.612584828620785	0	80.000000
ASV_1265_16S_022_3	ASV_1307_16S_022_3	0.987614561994233	0	100.000000
ASV_461_16S_022_3	ASV_1317_16S_022_3	0.624575138092041	0	72.727273
ASV_506_16S_022_3	ASV_1317_16S_022_3	0.565911412239075	0	80.000000
ASV_900_16S_022_3	ASV_1317_16S_022_3	0.584125274079476	0	87.500000
ASV_519_16S_022_3	ASV_1320_16S_022_3	0.851176987542065	0	100.000000
ASV_1215_16S_022_3	ASV_1320_16S_022_3	0.539167881011963	0	60.000000
ASV_737_16S_022_3	ASV_1331_16S_022_3	-0.571491357929124	0	75.000000
ASV_1289_16S_022_3	ASV_1331_16S_022_3	0.682525098323822	0	71.428571
ASV_31_16S_022_3	ASV_1332_16S_022_3	0.795582789863929	0	77.777778
ASV_413_16S_022_3	ASV_1332_16S_022_3	0.545204374126156	0	66.666667
ASV_697_16S_022_3	ASV_1332_16S_022_3	0.762517772684918	0	50.000000
ASV_1257_16S_022_3	ASV_1332_16S_022_3	0.688717549578492	0	75.000000
ASV_1322_16S_022_3	ASV_1332_16S_022_3	0.86992747415328	0	71.428571
ASV_648_16S_022_3	ASV_1335_16S_022_3	0.539707936978296	0	60.000000
ASV_829_16S_022_3	ASV_1335_16S_022_3	0.533079276300613	0	60.000000
ASV_590_16S_022_3	ASV_1344_16S_022_3	0.708058117691163	0	62.500000
ASV_1106_16S_022_3	ASV_1344_16S_022_3	0.726465235646283	0	57.142857
ASV_143_16S_022_3	ASV_1348_16S_022_3	0.712911632974919	0	100.000000
ASV_988_16S_022_3	ASV_1348_16S_022_3	0.5792	0	80.000000
ASV_1028_16S_022_3	ASV_1348_16S_022_3	0.56577	0	80.000000
ASV_1058_16S_022_3	ASV_1348_16S_022_3	0.908917531472106	0	80.000000
ASV_1136_16S_022_3	ASV_1348_16S_022_3	0.64929723739624	0	80.000000
ASV_413_16S_022_3	ASV_1353_16S_022_3	0.53983015010471	0	77.777778
ASV_863_16S_022_3	ASV_1353_16S_022_3	0.726098958084065	0	77.777778
ASV_920_16S_022_3	ASV_1353_16S_022_3	0.568691223294696	0	80.000000
ASV_376_16S_022_3	ASV_1362_16S_022_3	0.5719673966965	0	80.000000
ASV_709_16S_022_3	ASV_1362_16S_022_3	0.78271061440366	0	83.333333
ASV_872_16S_022_3	ASV_1362_16S_022_3	0.572031140950366	0	80.000000
ASV_967_16S_022_3	ASV_1362_16S_022_3	0.638432443141937	0	80.000000
ASV_124_16S_022_3	ASV_1361_16S_022_3	0.63467001914978	0	90.000000
ASV_294_16S_022_3	ASV_1361_16S_022_3	0.63183959540259	0	90.000000
ASV_308_16S_022_3	ASV_1361_16S_022_3	0.52593	0	81.818182
ASV_997_16S_022_3	ASV_1361_16S_022_3	0.61015134850606	0	90.000000
ASV_654_16S_022_3	ASV_1367_16S_022_3	0.702526867389679	0	75.000000
ASV_978_16S_022_3	ASV_1367_16S_022_3	0.770428736596206	0	77.777778
ASV_1058_16S_022_3	ASV_1367_16S_022_3	0.531555719521609	0	55.555556
ASV_94_16S_022_3	ASV_1374_16S_022_3	0.800517737865448	0	90.909091
ASV_339_16S_022_3	ASV_1374_16S_022_3	0.732295660207495	0	80.000000
ASV_1250_16S_022_3	ASV_1374_16S_022_3	0.837991535663605	0	90.909091
ASV_378_16S_022_3	ASV_1379_16S_022_3	-0.655212759971619	0	21.739130
ASV_1139_16S_022_3	ASV_1382_16S_022_3	0.993740677833557	0	100.000000
ASV_224_16S_022_3	ASV_1396_16S_022_3	0.735010027885437	0	90.909091
ASV_489_16S_022_3	ASV_1396_16S_022_3	0.879291302612571	0	91.666667
ASV_799_16S_022_3	ASV_1397_16S_022_3	0.54208	0	60.000000
ASV_1127_16S_022_3	ASV_1397_16S_022_3	0.564588469496842	0	60.000000
ASV_823_16S_022_3	ASV_1394_16S_022_3	0.84597649649033	0	100.000000
ASV_1189_16S_022_3	ASV_1401_16S_022_3	0.88989508718739	0	80.000000
ASV_743_16S_022_3	ASV_1407_16S_022_3	0.764899191307518	0	83.333333
ASV_744_16S_022_3	ASV_1407_16S_022_3	0.581626454039632	0	85.714286
ASV_951_16S_022_3	ASV_1407_16S_022_3	0.575318574905396	0	85.714286
ASV_1049_16S_022_3	ASV_1411_16S_022_3	0.555987558454478	0	87.500000
ASV_1317_16S_022_3	ASV_1411_16S_022_3	0.545883893966675	0	87.500000
ASV_917_16S_022_3	ASV_1418_16S_022_3	0.872284114473343	0	90.000000
ASV_255_16S_022_3	ASV_1426_16S_022_3	0.733719289302826	0	75.000000
ASV_1092_16S_022_3	ASV_1426_16S_022_3	0.538232217249535	0	66.666667
ASV_182_16S_022_3	ASV_1429_16S_022_3	0.541073833207631	0	71.428571
ASV_351_16S_022_3	ASV_1429_16S_022_3	-0.722790062427521	0	17.391304
ASV_580_16S_022_3	ASV_1429_16S_022_3	0.799787054892707	0	83.333333
ASV_576_16S_022_3	ASV_1439_16S_022_3	0.690138936042786	0	87.500000
ASV_415_16S_022_3	ASV_1443_16S_022_3	0.725116244132032	0	100.000000
ASV_563_16S_022_3	ASV_1443_16S_022_3	0.8292555809021	0	90.000000
ASV_470_16S_022_3	ASV_1442_16S_022_3	0.715254313248299	0	69.230769
ASV_732_16S_022_3	ASV_1442_16S_022_3	0.746256724170949	0	70.000000
ASV_824_16S_022_3	ASV_1458_16S_022_3	-0.598787184679532	0	83.333333
ASV_1215_16S_022_3	ASV_1458_16S_022_3	0.958088517189026	0	100.000000
ASV_322_16S_022_3	ASV_1459_16S_022_3	0.749730825424194	0	80.000000
ASV_635_16S_022_3	ASV_1459_16S_022_3	0.715402722358704	0	50.000000
ASV_1258_16S_022_3	ASV_1459_16S_022_3	0.695510787695812	0	80.000000
ASV_622_16S_022_3	ASV_1482_16S_022_3	0.520508944988251	0	75.000000
ASV_481_16S_022_3	ASV_1491_16S_022_3	0.590194404125214	0	70.000000
ASV_732_16S_022_3	ASV_1490_16S_022_3	0.786876663354485	0	77.777778
ASV_1094_16S_022_3	ASV_1490_16S_022_3	0.62137758731842	0	72.727273
ASV_294_16S_022_3	ASV_1498_16S_022_3	0.594715013994911	0	83.333333
ASV_1094_16S_022_3	ASV_1498_16S_022_3	0.637260012994201	0	83.333333
ASV_1331_16S_022_3	ASV_1508_16S_022_3	0.674569627471276	0	83.333333
ASV_1411_16S_022_3	ASV_1508_16S_022_3	0.641528132804909	0	71.428571
ASV_519_16S_022_3	ASV_1507_16S_022_3	0.877912223339081	0	90.000000
ASV_819_16S_022_3	ASV_1507_16S_022_3	0.70098	0	90.000000
ASV_1320_16S_022_3	ASV_1507_16S_022_3	-0.537200450897217	0	90.000000
ASV_988_16S_022_3	ASV_1516_16S_022_3	0.89661515313306	0	100.000000
ASV_1335_16S_022_3	ASV_1521_16S_022_3	0.842078506946564	0	60.000000
ASV_1201_16S_022_3	ASV_1523_16S_022_3	0.737170293641707	0	80.000000
ASV_616_16S_022_3	ASV_1551_16S_022_3	0.625065684318542	0	75.000000
ASV_1458_16S_022_3	ASV_1551_16S_022_3	0.854428748588578	0	100.000000
ASV_1543_16S_022_3	ASV_1551_16S_022_3	0.714567422866821	0	83.333333
ASV_928_16S_022_3	ASV_1556_16S_022_3	0.808894241853059	0	100.000000
ASV_564_16S_022_3	ASV_1560_16S_022_3	0.901137590408325	0	100.000000
ASV_1061_16S_022_3	ASV_1560_16S_022_3	-0.737384915351868	0	100.000000
ASV_987_16S_022_3	ASV_1561_16S_022_3	0.654118334545576	0	100.000000
ASV_599_16S_022_3	ASV_1563_16S_022_3	0.56268	0	87.500000
ASV_1317_16S_022_3	ASV_1563_16S_022_3	0.645255386829376	0	87.500000
ASV_1331_16S_022_3	ASV_1563_16S_022_3	0.611191346444275	0	85.714286
ASV_606_16S_022_3	ASV_1566_16S_022_3	0.590105712413788	0	83.333333
ASV_1171_16S_022_3	ASV_1565_16S_022_3	0.922383198219267	0	100.000000
ASV_799_16S_022_3	ASV_1569_16S_022_3	0.54397	0	80.000000
ASV_17_16S_022_3	ASV_1571_16S_022_3	-0.55887770652771	0	30.434783
ASV_951_16S_022_3	ASV_1571_16S_022_3	0.723537981510162	0	87.500000
ASV_1565_16S_022_3	ASV_1571_16S_022_3	0.810219531691073	0	100.000000
ASV_1210_16S_022_3	ASV_1576_16S_022_3	0.764999866485596	0	83.333333
ASV_1534_16S_022_3	ASV_1576_16S_022_3	0.627934157848358	0	85.714286
ASV_1310_16S_022_3	ASV_1577_16S_022_3	0.522406280040741	0	66.666667
ASV_1394_16S_022_3	ASV_1577_16S_022_3	0.58443957567215	0	83.333333
ASV_595_16S_022_3	ASV_1578_16S_022_3	0.777805521393061	0	66.666667
ASV_389_16S_022_3	ASV_1581_16S_022_3	0.520447194576263	0	62.500000
ASV_786_16S_022_3	ASV_1581_16S_022_3	0.650945144197958	0	85.714286
ASV_1235_16S_022_3	ASV_1581_16S_022_3	0.725982427597046	0	83.333333
ASV_32_16S_022_3	ASV_1584_16S_022_3	-0.692481645114524	0	8.695652
ASV_384_16S_022_3	ASV_1587_16S_022_3	0.594945907592773	0	63.636364
ASV_746_16S_022_3	ASV_1587_16S_022_3	0.761361846228995	0	63.636364
ASV_644_16S_022_3	ASV_1589_16S_022_3	0.540222428376907	0	66.666667
ASV_1055_16S_022_3	ASV_1589_16S_022_3	0.93056117993119	0	100.000000
ASV_1136_16S_022_3	ASV_1593_16S_022_3	0.666304886341095	0	80.000000
ASV_1110_16S_022_3	ASV_1633_16S_022_3	0.632971825744412	0	80.000000
ASV_64_16S_022_3	ASV_1631_16S_022_3	-0.635246098041534	0	13.043478
ASV_720_16S_022_3	ASV_1631_16S_022_3	0.595279397629886	0	80.000000
ASV_1563_16S_022_3	ASV_1632_16S_022_3	0.562550149873522	0	85.714286
ASV_376_16S_022_3	ASV_1645_16S_022_3	0.669890224933624	0	80.000000
