Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
ASV_1156_16S_022_3	OTU_423_18S_022_3	-0.776828406792819	1	0.537755	-0.363425	0.390609	3	1	-0.363425	0.277722	3	1	0.59864	NA	3	1	-0.446601	0.075924	3	1	-0.311167	0.203796	3	1	-0.407506	0.054945	3	1	-0.336296	0.048951	3	1	-0.317956	0.028971	3	1	8
ASV_116_16S_022_3	OTU_934_18S_022_3	-0.590424120426178	1	0.29443	-0.167653	0.501499	3	1	-0.325589	0.334665	3	1	-0.275914	0.300699	3	1	-0.016457	0.250749	2	1	-0.133732	0.453546	2	1	0.141614	NA	1	1	-0.087562	0.047952	3	1	0.032032	NA	1	1	8
ASV_1162_16S_022_3	OTU_236_18S_3_200	-0.533300876617432	1	0.497046	-0.508657	0.38961	3	1	-0.49897	0.89011	3	1	-0.508657	0.300699	3	1	-0.00688	0.088911	3	1	-0.043894	0.713287	3	1	0.03803	NA	3	1	-0.369111	0.000999	3	1	0.124825	NA	3	1	8
ASV_1162_16S_022_3	OTU_2679_18S_022_3	0.749652504084937	1	0.603686	-0.603686	0.944056	3	1	-0.603686	1	3	1	-0.603686	1	3	1	-0.663959	0.037962	3	1	-0.673661	0.381618	3	1	-0.651452	0.224775	3	1	-0.488259	0.036963	3	1	-0.454911	0.028971	3	1	8
ASV_1162_16S_022_3	OTU_3666_18S_022_3	0.746443765872557	1	0.651542	-0.542606	0.000999	3	1	-0.542606	0.000999	3	1	-0.542606	0.000999	3	1	-0.148125	0.250749	3	1	0.072218	NA	3	1	0.235371	NA	3	1	-0.57876	0.000999	3	1	-0.493065	0.000999	3	1	8
ASV_1165_16S_022_3	OTU_958_18S_022_3	0.798572844105072	1	0.667882	-0.723035	0.387612	3	1	-0.652028	0.000999	3	1	-0.652028	0.000999	3	1	-0.315149	0.064935	3	1	-0.238625	0.167832	3	1	-0.156587	0.442557	3	1	-0.197457	0.298701	3	1	-0.229679	0.444555	3	1	8
ASV_1170_16S_022_3	OTU_3874_18S_022_3	-0.754859501977478	1	0.462869	-0.462869	0.555445	3	1	0.491839	NA	3	1	-0.309647	0.6004	3	1	-0.389343	0.275724	3	1	-0.222805	0.215784	2	1	-0.383191	0.025974	3	1	0.004007	NA	3	1	-0.351455	0.166833	3	1	8
ASV_1195_16S_022_3	ASV_1659_16S_022_3	0.616169571876526	1	0.769043	-0.769043	1	3	1	-0.769043	1	3	1	-0.769043	1	3	1	-0.798436	0.34965	3	1	-0.760372	0.538462	3	1	-0.775001	0.568432	3	1	-0.798436	0.476523	3	1	-0.664863	0.638362	3	1	8
ASV_1195_16S_022_3	OTU_1848_18S_022_3	0.840143670811308	1	0.577236	-0.577236	1	3	1	-0.577236	1	3	1	-0.577236	1	3	1	-0.606629	0.325674	3	1	-0.628839	0.358641	3	1	-0.576492	0.732268	3	1	-0.606629	0.57043	3	1	0.357119	NA	3	1	8
ASV_120_16S_022_3	OTU_1396_18S_022_3	-0.821193192847909	1	0.397017	-0.376166	0.000999	3	1	-0.43296	0.722278	3	1	-0.43296	0.7003	3	1	0.317898	NA	3	1	-0.219359	0.488511	3	1	-0.127308	0.745255	3	1	-0.113769	0.655345	3	1	-0.199427	0.305694	3	1	8
ASV_120_16S_022_3	OTU_1966_18S_3_200	-0.563681304454803	1	0.361025	-0.319323	0.000999	3	1	-0.372636	0.777223	3	1	-0.372636	0.6004	3	1	0.155391	NA	3	1	0.865795	NA	3	1	0.469006	NA	3	1	0.50467	NA	3	1	0.010742	NA	3	1	8
ASV_1211_16S_022_3	OTU_1045_18S_022_3	0.596406579017639	1	0.368211	-0.313743	0.000999	3	1	-0.313743	0.000999	3	1	-0.317063	0.9001	3	1	0.340012	NA	3	1	1.494928	NA	3	1	1.485106	NA	3	1	0.594646	NA	3	1	0.0143	NA	3	1	8
ASV_1221_16S_022_3	OTU_2784_18S_3_200	0.554551658846661	1	0.603686	-0.459492	0.000999	3	1	-0.434476	0.777223	3	1	-0.459492	0.000999	3	1	-0.486976	0.726274	3	1	-0.371976	0.216783	3	1	-0.339098	0.428571	3	1	0.673421	NA	3	1	-0.539141	0.166833	3	1	8
ASV_1221_16S_022_3	OTU_3152_18S_3_200	0.758565093810601	1	0.496044	-0.454084	0.000999	3	1	-0.441576	0.722278	3	1	-0.454084	0.000999	3	1	-0.393963	0.428571	3	1	-0.31558	0.488511	3	1	-0.339495	0.567433	3	1	-0.45143	0.619381	3	1	-0.45583	0.167832	3	1	8
ASV_1221_16S_022_3	OTU_3517_18S_3_200	0.749360740184784	1	0.543412	-0.543412	1	3	1	-0.543412	1	3	1	-0.543412	1	3	1	0.65131	NA	3	1	-0.474468	0.190809	3	1	-0.404492	0.552448	3	1	0.440564	NA	3	1	0.040372	NA	3	1	8
ASV_1222_16S_3_200	ASV_2540_16S_3_200	0.788367981095441	1	0.651396	-0.579299	0.000999	3	1	-0.579299	0.000999	3	1	-0.684533	0.7003	3	1	-0.386808	0.664336	3	1	0.963147	NA	3	1	0.702978	NA	3	1	0.33258	NA	3	1	-0.13884	0.722278	3	1	8
ASV_1225_16S_022_3	OTU_1063_18S_3_200	0.640612423419952	1	0.395844	-0.40165	0.722278	3	1	-0.300313	0.000999	3	1	-0.300313	0.000999	3	1	0.15529	NA	3	1	0.856581	NA	3	1	1.088783	NA	3	1	0.390723	NA	3	1	-0.102713	0.753247	3	1	8
ASV_1225_16S_022_3	OTU_2696_18S_3_200	0.633332908153534	1	0.533567	-0.364358	0.000999	3	1	-0.364358	0.000999	3	1	-0.364358	0.000999	3	1	0.34454	NA	3	1	1.542556	NA	3	1	1.800294	NA	3	1	0.840963	NA	3	1	0.031539	NA	3	1	8
ASV_1225_16S_022_3	OTU_4005_18S_3_200	0.921104689580679	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	-0.43222	0.6004	3	1	-0.479986	0.738262	3	1	-0.523969	0.858142	3	1	-0.437341	0.667333	3	1	-0.39767	0.611389	3	1	8
ASV_1230_16S_022_3	OTU_3758_18S_022_3	0.929824965975682	1	0.66026	-0.618299	0.724276	3	1	-0.618299	0.666334	3	1	-0.628001	0.000999	3	1	-0.563984	0.587413	3	1	-0.476315	0.226773	3	1	-0.621452	0.226773	3	1	-0.412809	0.488511	3	1	0.730085	NA	3	1	8
ASV_1230_16S_022_3	OTU_936_18S_022_3	0.809170240035485	1	0.643929	-0.643929	0.889111	3	1	-0.541695	0.834166	3	1	-0.643929	0.9001	3	1	-0.391848	0.95005	3	1	-0.605121	0.060939	3	1	-0.605121	0.08991	3	1	-0.396478	0.75025	3	1	0.708352	NA	3	1	8
ASV_1231_16S_022_3	ASV_1511_16S_022_3	0.823186472538603	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.562961	0.687313	3	1	-0.49476	0.608392	3	1	-0.545332	0.627373	3	1	-0.665194	0.571429	3	1	-0.546926	0.277722	3	1	8
ASV_1231_16S_3_200	OTU_1124_18S_3_200	0.762928075484269	1	0.577236	-0.577236	0.89011	3	1	-0.577236	0.889111	3	1	-0.577236	0.9001	3	1	-0.380357	0.536464	3	1	-0.451434	0.453546	3	1	-0.462841	0.325674	3	1	-0.490172	0.405594	3	1	0.283441	NA	3	1	8
ASV_1237_16S_022_3	OTU_2124_18S_3_200	0.8301148112907	1	0.434629	3.304923	NA	3	1	-0.370113	0.000999	3	1	-0.370113	0.000999	3	1	-0.074509	0.511489	3	1	1.345511	NA	3	1	0.971118	NA	3	1	0.36627	NA	3	1	0.025293	NA	3	1	8
ASV_1238_16S_022_3	ASV_2139_16S_022_3	0.621046304702759	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.515195	0.125874	3	1	-0.424784	0.393606	3	1	-0.454921	0.450549	3	1	-0.504462	0.738262	3	1	-0.508862	0.275724	3	1	8
ASV_1238_16S_022_3	OTU_2412_18S_022_3	0.659122109413147	1	0.473294	-0.473294	1	3	1	-0.473294	1	3	1	-0.473294	1	3	1	-0.364511	0.501499	3	1	-0.334374	0.513487	3	1	-0.364511	0.242757	3	1	-0.406664	0.692308	3	1	-0.288202	0.721279	3	1	8
ASV_125_16S_022_3	OTU_127_18S_022_3	0.66198	1	0.324944	-0.339221	0.110889	3	1	-0.292598	0.222777	3	1	-0.197698	0.300699	3	1	-0.317719	0.211788	2	1	-0.322237	0.143856	2	1	-0.113782	0.366633	2	1	0.225542	NA	2	1	0.29817	NA	2	1	8
ASV_1252_16S_022_3	OTU_1750_18S_3_200	-0.786244018448482	1	0.433539	-0.433539	1	3	1	-0.433539	1	3	1	-0.433539	1	3	1	-0.47544	0.075924	3	1	-0.464707	0.332667	3	1	-0.490263	0.247752	3	1	-0.385029	0.250749	3	1	-0.054529	0.5005	3	1	8
ASV_1262_16S_3_200	ASV_1502_16S_3_200	0.795225644234746	1	0.907752	-0.728688	0.000999	3	1	-0.634585	0.611389	3	1	-0.728688	0.000999	3	1	0.263845	NA	3	1	0.644006	NA	3	1	0.730122	NA	3	1	0.198844	NA	3	1	-0.205299	0.416583	3	1	8
ASV_127_16S_022_3	ASV_1519_16S_3_200	0.926970862357199	1	0.415579	-0.306643	0.000999	3	1	-0.306643	0.000999	3	1	3.626047	NA	3	1	-0.415579	0.312687	2	1	-0.348345	0.000999	3	1	-0.295032	0.084915	3	1	-0.403071	0.215784	3	1	-0.385442	0.028971	3	1	8
ASV_1272_16S_022_3	OTU_1570_18S_3_200	0.912532066077386	1	0.532032	2.875403	NA	3	1	-0.379777	0.000999	3	1	-0.379777	0.000999	3	1	-0.026889	0.451548	3	1	1.010131	NA	3	1	0.603669	NA	3	1	0.10336	NA	3	1	-0.214867	0.78022	3	1	8
ASV_1272_16S_022_3	OTU_898_18S_3_200	0.54345	1	0.516853	2.935348	NA	3	1	-0.396298	0.000999	3	1	-0.396298	0.000999	3	1	0.289167	NA	3	1	1.502744	NA	3	1	1.025729	NA	3	1	0.2054	NA	3	1	-0.251891	0.639361	3	1	8
ASV_1277_16S_022_3	OTU_387_18S_3_200	0.789560993479639	1	0.65685	-0.642221	0.000999	3	1	-0.642221	0.000999	3	1	-0.642221	0.000999	3	1	-0.175643	0.475524	3	1	0.417979	NA	3	1	0.360001	NA	3	1	-0.08016	0.655345	3	1	-0.610485	0.055944	3	1	8
ASV_128_16S_022_3	ASV_159_16S_022_3	0.67879	1	0.726542	-0.518277	0.390609	3	1	-0.518277	0.334665	3	1	-0.518277	0.400599	3	1	0.001217	NA	3	1	-0.598638	0.143856	3	1	-0.424585	0.156843	3	1	-0.227313	0.143856	3	1	-0.350724	0.557443	3	1	8
ASV_1292_16S_022_3	ASV_2111_16S_022_3	0.735888304097651	1	0.529162	-0.529162	1	3	1	-0.529162	1	3	1	-0.529162	1	3	1	0.298914	NA	3	1	-0.575693	0.404595	3	1	-0.445443	0.731269	3	1	-0.563136	0.261738	3	1	-0.371005	0.307692	3	1	8
ASV_13_16S_022_3	ASV_91_16S_022_3	0.630048155784607	1	0.430929	-0.299266	0.334665	3	1	-0.181525	0.611389	3	1	-0.181525	0.6004	3	1	-0.272809	0.201798	2	1	0.061095	NA	3	1	0.265122	NA	3	1	-0.276408	0.192807	3	1	-0.312638	0.388611	3	1	8
ASV_13_16S_022_3	OTU_1132_18S_3_200	-0.740953780686071	1	0.446481	-0.493351	0.391608	3	1	-0.441149	0.611389	3	1	-0.511336	0.9001	3	1	-0.187709	0.101898	2	1	-0.094726	0.584416	3	1	0.190818	NA	3	1	-0.118371	0.204795	3	1	-0.197923	0.64036	3	1	8
ASV_131_16S_022_3	ASV_520_16S_022_3	0.653575122356415	1	0.721882	-0.665466	0.000999	3	1	-0.665466	0.000999	3	1	-0.665466	0.000999	3	1	0.20404	NA	3	1	-0.454457	0.144855	3	1	-0.295876	0.411588	3	1	0.182967	NA	3	1	0.172482	NA	3	1	8
ASV_131_16S_022_3	OTU_1681_18S_3_200	-0.561797201633453	1	0.259345	0.765354	NA	3	1	-0.270271	0.61039	3	1	-0.270271	0.6004	3	1	1.041267	NA	1	1	0.506469	NA	3	1	0.724924	NA	2	1	0.816623	NA	3	1	0.343487	NA	2	1	8
ASV_1312_16S_022_3	OTU_1727_18S_3_200	0.645741105079651	1	0.536126	-0.536126	1	3	1	-0.536126	1	3	1	-0.536126	1	3	1	-0.318619	0.4995	3	1	-0.359683	0.572428	3	1	-0.339248	0.807193	3	1	-0.379086	0.691309	3	1	-0.339415	0.390609	3	1	8
ASV_1312_16S_022_3	OTU_3220_18S_022_3	0.738270455853141	1	0.5964	-0.5964	1	3	1	-0.5964	1	3	1	-0.5964	1	3	1	-0.448868	0.248751	3	1	-0.520069	0.656344	3	1	-0.590044	0.583417	3	1	-0.447287	0.42957	3	1	-0.415196	0.277722	3	1	8
ASV_1312_16S_022_3	OTU_4257_18S_3_200	0.831010132234599	1	0.593841	-0.593841	1	3	1	-0.593841	1	3	1	-0.593841	1	3	1	-0.639638	0.624376	3	1	-0.58517	0.572428	3	1	-0.645444	0.695305	3	1	-0.657267	0.809191	3	1	-0.599272	0.4995	3	1	8
ASV_1312_16S_022_3	OTU_533_18S_022_3	0.619934141635895	1	0.453103	-0.453103	1	3	1	-0.453103	1	3	1	-0.576286	0.8002	3	1	-0.486932	0.687313	3	1	-0.446747	0.572428	3	1	-0.507021	0.834166	3	1	-0.484811	0.856144	3	1	-0.40127	0.556444	3	1	8
ASV_1315_16S_022_3	ASV_532_16S_3_200	-0.641829133033752	1	0.398548	-0.468523	0.667333	3	1	-0.398548	1	3	1	-0.468523	0.7003	3	1	-0.061921	0.851149	3	1	-0.398548	0.191808	3	1	-0.348516	0.072927	3	1	-0.345661	0.214785	3	1	0.133048	NA	3	1	8
ASV_1315_16S_022_3	OTU_539_18S_022_3	0.796589153863502	1	0.61846	-0.61846	1	3	1	-0.61846	1	3	1	-0.61846	1	3	1	-0.61846	0.251748	3	1	-0.648596	0.370629	3	1	-0.61846	0.214785	3	1	-0.61846	0.142857	3	1	-0.61846	0.167832	3	1	8
ASV_1324_16S_022_3	OTU_559_18S_022_3	0.56443	1	0.338175	3.345444	NA	3	1	-0.264497	0.000999	3	1	-0.264497	0.000999	3	1	0.440023	NA	3	1	1.36151	NA	3	1	0.835688	NA	3	1	0.290861	NA	3	1	-0.054002	0.528472	2	1	8
ASV_1330_16S_022_3	OTU_224_18S_3_200	0.775342988270725	1	0.534906	-0.444681	0.4995	3	1	1.738539	NA	3	1	-0.461257	0.000999	3	1	-0.491518	0.013986	3	1	-0.328688	0.024975	3	1	-0.546882	0.074925	3	1	0.269781	NA	3	1	-0.099163	0.696304	3	1	8
ASV_1336_16S_022_3	ASV_1428_16S_022_3	0.56087201833725	1	0.558186	-0.455952	0.833167	3	1	-0.473581	0.000999	3	1	-0.473581	0.000999	3	1	-0.39371	0.51049	3	1	-0.493688	0.452547	3	1	-0.467032	0.200799	3	1	-0.467032	0.095904	3	1	-0.381021	0.445554	3	1	8
ASV_1336_16S_022_3	OTU_1704_18S_3_200	0.835209231350889	1	0.533567	-0.461471	0.778222	3	1	-0.479099	0.000999	3	1	-0.479099	0.000999	3	1	-0.579365	0.588412	3	1	-0.46907	0.345654	3	1	-0.442413	0.340659	3	1	-0.520316	0.572428	3	1	-0.434305	0.391608	3	1	8
ASV_1336_16S_022_3	OTU_3121_18S_022_3	0.631650144855255	1	0.533567	-0.554517	0.777223	3	1	-0.448963	0.000999	3	1	-0.448963	0.000999	3	1	-0.430109	0.586414	3	1	-0.547716	0.572428	3	1	-0.521059	0.255744	3	1	-0.460786	0.286713	3	1	-0.426753	0.446553	3	1	8
ASV_1342_16S_022_3	ASV_1511_16S_022_3	0.631115138530731	1	0.616591	-0.616591	1	3	1	-0.616591	1	3	1	-0.616591	1	3	1	0.517857	NA	3	1	-0.677896	0.441558	3	1	-0.537945	0.875125	3	1	0.339563	NA	3	1	0.327466	NA	3	1	8
ASV_1342_16S_022_3	ASV_1690_16S_022_3	0.592055916786194	1	0.784507	-0.784507	1	3	1	-0.784507	1	3	1	-0.784507	1	3	1	-0.722805	0.563437	3	1	-0.748014	0.525475	3	1	-0.72861	0.714286	3	1	-0.753626	0.000999	3	1	-0.62285	0.584416	3	1	8
ASV_1346_16S_022_3	ASV_1611_16S_022_3	0.602362871170044	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.329253	0.9001	3	1	-0.404349	0.703297	3	1	-0.434486	0.676324	3	1	-0.49476	0.358641	3	1	-0.421614	0.609391	3	1	8
ASV_1346_16S_022_3	ASV_1635_16S_022_3	0.768217119294838	1	0.508949	-0.508949	0.944056	3	1	-0.508949	0.945055	3	1	-0.508949	0.9001	3	1	-0.256868	0.8002	3	1	-0.370029	0.5005	3	1	-0.400166	0.491508	3	1	-0.470141	0.358641	3	1	-0.435803	0.721279	3	1	8
ASV_1346_16S_022_3	ASV_1669_16S_022_3	0.608604561646983	1	0.496044	-0.411439	0.834166	3	1	-0.411439	0.779221	3	1	-0.423947	0.000999	3	1	-0.399768	0.511489	3	1	-0.379997	0.595405	3	1	-0.487373	0.400599	3	1	-0.457236	0.442557	3	1	0.200046	NA	3	1	8
ASV_1346_16S_022_3	OTU_5165_18S_3_200	0.878935058041187	1	0.676865	-0.676865	0.944056	3	1	-0.676865	0.945055	3	1	-0.676865	0.9001	3	1	-0.638057	0.799201	3	1	-0.645984	0.667333	3	1	-0.672338	0.673327	3	1	-0.722662	0.679321	3	1	0.119337	NA	3	1	8
ASV_1347_16S_022_3	ASV_2066_16S_022_3	0.761750149675568	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.51397	0.3996	3	1	-0.394647	0.941059	3	1	-0.464623	0.66034	3	1	-0.572662	0.201798	3	1	-0.354281	0.501499	3	1	8
ASV_1347_16S_022_3	OTU_1215_18S_3_200	0.734670460224152	1	0.496044	-0.423947	0.000999	3	1	3.684123	NA	3	1	-0.423947	0.000999	3	1	-0.379333	0.537463	3	1	-0.357124	0.42957	3	1	-0.387261	0.440559	3	1	-0.457236	0.071928	3	1	-0.371226	0.443556	3	1	8
ASV_1359_16S_3_200	OTU_2390_18S_3_200	0.580086767673492	1	0.510252	-0.568405	0.777223	3	1	-0.473413	0.000999	3	1	2.008658	NA	3	1	-0.531718	0.150849	3	1	-0.514505	0.154845	3	1	-0.511283	0.053946	3	1	-0.521525	0.512488	3	1	-0.517805	0.027972	2	1	8
ASV_1376_16S_022_3	OTU_1659_18S_3_200	0.732510793847873	1	0.352746	-0.352746	1	3	1	-0.470488	0.776224	3	1	-0.352746	1	3	1	-0.313939	0.163836	3	1	-0.243963	0.310689	3	1	-0.243963	0.562438	3	1	-0.313939	0.214785	3	1	-0.267767	0.472527	3	1	8
ASV_1378_16S_022_3	OTU_170_18S_022_3	-0.86068401529711	1	0.509765	-0.509765	0.667333	3	1	-0.509765	0.723277	3	1	-0.509765	0.6004	3	1	-0.172395	0.539461	2	1	-0.004984	0.75025	3	1	0.086329	NA	3	1	-0.17471	0.251748	3	1	-0.081457	0.805195	3	1	8
ASV_1388_16S_022_3	OTU_2348_18S_3_200	0.760314317143828	1	0.365652	-0.316989	0.779221	3	1	-0.311184	0.000999	3	1	-0.32211	0.8002	3	1	-0.357725	0.763237	2	1	-0.333135	0.215784	3	1	-0.309959	0.316683	3	1	0.503466	NA	3	1	-0.250535	0.38961	3	1	8
ASV_1389_16S_022_3	OTU_598_18S_3_200	0.783705959427918	1	0.387261	-0.387261	1	3	1	-0.387261	1	3	1	-0.387261	1	3	1	-0.328558	0.688312	3	1	-0.40188	0.631369	3	1	-0.411042	0.839161	3	1	-0.33526	0.81019	3	1	-0.355863	0.556444	3	1	8
ASV_1392_16S_022_3	ASV_1982_16S_022_3	0.546503961086273	1	0.571481	-0.571481	1	3	1	-0.689222	0.611389	3	1	-0.571481	1	3	1	-0.407545	0.627373	3	1	-0.530407	0.382617	3	1	-0.460432	0.703297	3	1	-0.504851	0.584416	3	1	-0.453568	0.24975	3	1	8
ASV_1404_16S_022_3	ASV_1598_16S_022_3	0.988826196603215	1	0.746293	-0.746293	1	3	1	-0.746293	1	3	1	-0.746293	1	3	1	-0.68759	0.18981	3	1	-0.549414	0.596404	3	1	-0.531785	0.887113	3	1	-0.609688	0.214785	3	1	-0.389195	0.612388	3	1	8
ASV_1422_16S_3_200	OTU_2605_18S_3_200	0.606128513813019	1	0.305378	-0.305378	1	3	1	-0.305378	1	3	1	-0.305378	1	3	1	-0.274497	0.438561	3	1	-0.326844	0.858142	3	1	-0.296707	0.679321	3	1	-0.284199	0.668332	3	1	-0.258462	0.334665	3	1	8
ASV_1422_16S_3_200	OTU_5496_18S_3_200	0.540446817874908	1	0.388401	-0.388401	1	3	1	-0.388401	1	3	1	-0.388401	1	3	1	-0.279618	0.563437	3	1	-0.309755	0.668332	3	1	-0.259183	0.737263	3	1	-0.359296	0.668332	3	1	-0.29372	0.27972	3	1	8
ASV_1422_16S_3_200	OTU_954_18S_3_200	0.901151625729989	1	0.533567	-0.533567	1	3	1	-0.533567	1	3	1	-0.533567	1	3	1	-0.482792	0.562438	3	1	-0.457236	0.751249	3	1	-0.457236	0.793207	3	1	-0.481567	0.691309	3	1	-0.447017	0.612388	3	1	8
ASV_1424_16S_022_3	OTU_1312_18S_3_200	0.848089643469098	1	0.602995	-0.338254	0.889111	3	1	-0.338254	0.778222	3	1	-0.602995	0.8002	3	1	0.114929	NA	3	1	1.072361	NA	3	1	1.015484	NA	3	1	-0.45827	0.393606	3	1	-0.408202	0.278721	2	1	8
ASV_1424_16S_3_200	OTU_2099_18S_3_200	0.760241213588659	1	0.518794	-0.518794	0.944056	3	1	-0.518794	0.889111	3	1	-0.518794	0.8002	3	1	-0.609204	0.325674	3	1	-0.688265	0.332667	3	1	-0.597931	0.539461	3	1	-0.629311	0.18981	3	1	-0.585423	0.138861	1	1	8
ASV_1428_16S_022_3	ASV_1536_16S_022_3	0.735751483544054	1	0.586556	-0.586556	0.833167	3	1	-0.586556	0.888112	3	1	-0.586556	0.8002	3	1	-0.529579	0.485514	3	1	-0.584598	0.452547	3	1	-0.557941	0.517483	3	1	-0.555135	0.573427	3	1	-0.442324	0.667333	3	1	8
ASV_1437_16S_022_3	OTU_7991_18S_3_200	0.630489706993103	1	0.556317	-0.556317	1	3	1	-0.556317	1	3	1	-0.556317	1	3	1	-0.532139	0.18981	3	1	-0.477671	0.428571	3	1	-0.477671	0.307692	3	1	-0.465163	0.666334	3	1	-0.467442	0.388611	3	1	8
ASV_1437_16S_022_3	OTU_905_18S_3_200	0.786494135856628	1	0.437639	-0.437639	1	3	1	-0.437639	1	3	1	-0.437639	1	3	1	-0.483436	0.188811	3	1	-0.41346	0.357642	3	1	-0.436895	0.333666	3	1	-0.476734	0.643357	3	1	-0.403231	0.278721	3	1	8
ASV_1441_16S_3_200	OTU_198_18S_3_200	0.867764805290859	1	0.43577	-0.39381	0.000999	3	1	-0.39381	0.000999	3	1	-0.39381	0.000999	3	1	0.143235	NA	3	1	1.666346	NA	3	1	1.38741	NA	3	1	0.387339	NA	3	1	-0.025929	0.722278	3	1	8
ASV_1445_16S_022_3	OTU_181_18S_3_200	-0.774179322815634	1	0.440119	-0.440119	1	3	1	-0.440119	1	3	1	-0.440119	1	3	1	-0.202321	0.18981	3	1	-0.431448	0.4995	3	1	-0.409982	0.296703	3	1	0.319118	NA	3	1	0.270763	NA	2	1	8
ASV_1445_16S_022_3	OTU_6314_18S_022_3	0.760168682301896	1	0.710373	-0.710373	1	3	1	-0.710373	1	3	1	-0.710373	1	3	1	-0.731839	0.100899	3	1	-0.671566	0.214785	3	1	-0.701702	0.02997	3	1	-0.621534	0.632368	3	1	-0.663458	0.028971	3	1	8
ASV_1455_16S_022_3	ASV_1761_16S_022_3	0.760946975200633	1	0.625745	-0.625745	1	3	1	-0.625745	1	3	1	-0.625745	1	3	1	-0.484019	0.725275	3	1	-0.589253	0.264735	3	1	-0.48456	0.902098	3	1	-0.468705	0.715285	3	1	-0.468147	0.693307	3	1	8
ASV_1456_16S_022_3	ASV_1608_16S_022_3	0.734002670368054	1	0.76555	-0.716888	0.555445	3	1	-0.730293	0.000999	3	1	-0.730293	0.000999	3	1	-0.412867	0.088911	3	1	-0.187314	0.201798	3	1	-0.365641	0.217782	3	1	-0.109927	0.811189	3	1	-0.285522	0.167832	3	1	8
ASV_1460_16S_022_3	ASV_1899_16S_022_3	0.741247897957668	1	0.573826	-0.573826	0.777223	3	1	-0.441456	0.78022	3	1	-0.681866	0.6004	3	1	-0.569737	0.501499	3	1	-0.433201	0.357642	3	1	-0.441609	0.377622	3	1	-0.444608	0.226773	3	1	-0.402468	0.250749	3	1	8
ASV_1479_16S_3_200	OTU_339_18S_3_200	0.84670518011831	1	0.487502	-0.449082	0.000999	3	1	-0.43884	0.556444	3	1	-0.449082	0.000999	3	1	-0.343461	0.1998	3	1	-0.308005	0.035964	3	1	-0.27068	0.185814	3	1	-0.390736	0.346653	3	1	-0.414356	0.000999	2	1	8
ASV_1479_16S_3_200	OTU_688_18S_3_200	0.642818957054388	1	0.574231	-0.513958	0.000999	3	1	-0.500553	0.556444	3	1	-0.608593	0.7003	3	1	-0.500166	0.038961	3	1	-0.433472	0.072927	3	1	-0.344901	0.147852	3	1	-0.271628	0.464535	3	1	-0.501085	0.000999	3	1	8
ASV_1486_16S_022_3	OTU_600_18S_022_3	-0.632790306585054	1	0.590625	-0.410489	0.390609	3	1	0.709095	NA	3	1	-0.325884	0.300699	3	1	-0.170231	0.338661	3	1	0.219417	NA	3	1	0.19796	NA	3	1	0.010541	NA	3	1	0.104596	NA	3	1	8
ASV_1487_16S_022_3	OTU_626_18S_3_200	-0.753934786160557	1	0.414594	-0.40119	0.390609	3	1	-0.40119	0.388611	3	1	-0.40119	0.400599	3	1	-0.177877	0.111888	3	1	0.401618	NA	3	1	0.238246	NA	3	1	-0.255288	0.143856	3	1	0.298602	NA	2	1	8
ASV_149_16S_022_3	ASV_1001_16S_022_3	-0.773842730792395	1	0.29922	-0.269961	0.000999	3	1	-0.260799	0.38961	3	1	-0.269961	0.000999	3	1	0.643047	NA	2	1	-0.267244	0.000999	1	0	-0.004003	0.384615	2	1	0.175043	NA	3	1	0.333403	NA	1	1	7
ASV_149_16S_022_3	ASV_431_16S_022_3	0.739852131571701	1	0.209008	-0.255906	0.166833	3	1	-0.209468	0.556444	3	1	-0.255906	0.200799	3	1	0.418639	NA	1	1	-0.217837	0.023976	2	1	0.262449	NA	1	1	0.088271	NA	1	1	-0.043067	0.028971	1	0	7
