Source	Target	Weight	MutualInformation	num_Triplets	percentage_co_occurrence	EA.20130423	EA.20130604	EA.20130625	EA.20131127	EA.20131230	EA.20140415	EA.20140514	EA.20140930	EA.20141029	EA.20150227	EA.20150328	EA.20150516	EA.20150627	EA.20150801	EA.20150829	EA.20151006	EA.20151208	EA.20160225	EA.20160322	EA.20160502	EA.20160611	EA.20160822
ASV_1437_16S_022_3	OTU_7991_18S_3_200	0.630489706993103	0.556317	0	80	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_1437_16S_022_3	OTU_905_18S_3_200	0.786494135856628	0.437639	0	71.428571	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
ASV_1441_16S_3_200	OTU_198_18S_3_200	0.867764805290859	0.43577	0	80	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ASV_1445_16S_022_3	OTU_181_18S_3_200	-0.774179322815634	0.440119	0	13.636364	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_1445_16S_022_3	OTU_6314_18S_022_3	0.760168682301896	0.710373	0	80	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0
ASV_1455_16S_022_3	ASV_1761_16S_022_3	0.760946975200633	0.625745	0	75	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0
ASV_1456_16S_022_3	ASV_1608_16S_022_3	0.734002670368054	0.76555	0	92.307692	0	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1
ASV_1460_16S_022_3	ASV_1899_16S_022_3	0.741247897957668	0.573826	0	70	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0
ASV_1479_16S_3_200	OTU_339_18S_3_200	0.84670518011831	0.487502	0	66.666667	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1
ASV_1479_16S_3_200	OTU_688_18S_3_200	0.642818957054388	0.574231	0	80	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1
ASV_1486_16S_022_3	OTU_600_18S_022_3	-0.632790306585054	0.590625	0	4.545455	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1487_16S_022_3	OTU_626_18S_3_200	-0.753934786160557	0.414594	0	9.52381	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_1506_16S_022_3	OTU_1551_18S_022_3	0.587060630321503	0.558876	0	66.666667	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
ASV_1518_16S_022_3	ASV_1943_16S_022_3	0.818818246536477	0.658998	0	60	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_1527_16S_022_3	OTU_2718_18S_022_3	0.734053043828162	0.365652	0	60	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1536_16S_022_3	ASV_1860_16S_022_3	0.766512046665002	0.666679	0	71.428571	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
ASV_1539_16S_022_3	OTU_1563_18S_022_3	0.776257120578763	0.593841	0	80	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1539_16S_022_3	OTU_4890_18S_022_3	0.598332680742808	0.616591	0	80	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1539_16S_022_3	OTU_963_18S_022_3	0.743764475020062	0.520662	0	62.5	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_1540_16S_022_3	OTU_1744_18S_3_200	0.7668162151723	0.558186	0	50	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
ASV_1542_16S_3_200	ASV_1735_16S_3_200	0.769721616557838	0.733563	0	66.666667	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1
ASV_155_16S_022_3	ASV_1165_16S_022_3	0.570205271244049	0.656767	0	82.352941	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1
ASV_155_16S_022_3	ASV_260_16S_022_3	0.615441620349884	0.733076	0	88.888889	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0
ASV_155_16S_022_3	ASV_336_16S_022_3	0.695068657398224	0.792654	0	94.444444	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1
ASV_155_16S_022_3	ASV_659_16S_022_3	0.983102713068996	0.897166	0	100	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1
ASV_155_16S_022_3	ASV_783_16S_022_3	0.972434219373678	0.892896	0	100	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1
ASV_1567_16S_022_3	OTU_1581_18S_3_200	0.682987702880532	0.533567	0	80	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
ASV_1567_16S_022_3	OTU_4969_18S_022_3	0.690552516977987	0.533567	0	80	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
ASV_1567_16S_022_3	OTU_5046_18S_022_3	0.671948075294495	0.342902	0	60	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ASV_1567_16S_022_3	OTU_828_18S_3_200	0.576551914215088	0.473294	0	80	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
ASV_159_16S_022_3	ASV_375_16S_022_3	0.883517801761627	0.750859	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASV_1598_16S_022_3	ASV_2183_16S_022_3	0.540975398216039	0.450544	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_1598_16S_022_3	ASV_2271_16S_022_3	0.805000928548244	0.533567	0	66.666667	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ASV_16_16S_022_3	OTU_1314_18S_3_200	-0.880683460987835	0.46797	0	13.636364	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_160_16S_022_3	ASV_233_16S_022_3	0.914555430412292	0.892682	0	100	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0
ASV_160_16S_022_3	ASV_362_16S_022_3	0.974623625049914	0.655293	0	100	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0
ASV_1611_16S_022_3	ASV_1758_16S_3_200	0.694988787174225	0.533567	0	66.666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
ASV_1611_16S_022_3	OTU_1281_18S_022_3	0.580898569220044	0.473294	0	66.666667	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ASV_163_16S_022_3	ASV_216_16S_022_3	-0.743872146733143	0.436548	0	54.545455	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1
ASV_1635_16S_022_3	OTU_1447_18S_022_3	0.683995366096497	0.533567	0	80	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
ASV_1659_16S_022_3	OTU_4079_18S_022_3	0.58505916595459	0.631754	0	66.666667	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0
ASV_1667_16S_022_3	OTU_1551_18S_022_3	0.770339062854351	0.558186	0	71.428571	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
ASV_1669_16S_022_3	OTU_391_18S_022_3	0.614082157611847	0.307937	0	50	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ASV_1671_16S_022_3	ASV_1519_16S_3_200	0.798008544000014	0.415579	0	66.666667	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
ASV_1678_16S_022_3	OTU_1704_18S_3_200	0.751483506007559	0.450544	0	57.142857	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_1682_16S_022_3	OTU_472_18S_022_3	0.827242229995203	0.520662	0	62.5	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_1690_16S_022_3	OTU_78_18S_022_3	-0.778648089491756	0.450405	0	9.090909	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_17_16S_3_200	OTU_3299_18S_3_200	0.813620061580189	0.621179	0	71.428571	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV_171_16S_022_3	OTU_1217_18S_022_3	-0.591302752494812	0.223217	0	36.363636	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ASV_172_16S_022_3	OTU_4161_18S_3_200	-0.620920717716217	0.434104	0	4.545455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_172_16S_022_3	OTU_59_18S_022_3	0.66269463300705	0.443949	0	94.736842	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0
ASV_1735_16S_3_200	OTU_138_18S_3_200	0.879003286867805	0.816587	0	80	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1
ASV_175_16S_022_3	ASV_282_16S_022_3	0.784282707544326	0.671541	0	88.235294	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1
ASV_1752_16S_022_3	OTU_336_18S_022_3	-0.798977435432549	0.463398	0	4.545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1752_16S_022_3	OTU_78_18S_022_3	-0.635741055011749	0.315525	0	9.090909	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1758_16S_3_200	OTU_32_18S_3_200	-0.807757849517614	0.283318	0	9.090909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ASV_1786_16S_022_3	ASV_109_16S_3_200	0.733569905445643	0.518794	0	57.142857	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_1787_16S_022_3	OTU_6042_18S_022_3	0.635342836380005	0.438329	0	66.666667	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_1807_16S_022_3	OTU_100_18S_022_3	-0.789685754516839	0.150691	0	45.454545	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0
ASV_182_16S_022_3	ASV_271_16S_022_3	0.53357532916677	0.621381	0	88.888889	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1
ASV_182_16S_022_3	ASV_319_16S_022_3	0.768093335785445	0.532738	0	94.736842	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
ASV_184_16S_022_3	ASV_1080_16S_022_3	-0.538058444041367	0.375055	0	14.285714	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ASV_184_16S_022_3	ASV_1129_16S_022_3	0.968173384666443	0.828958	0	100	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	1
ASV_184_16S_022_3	OTU_580_18S_022_3	0.702102720737457	0.612361	0	86.666667	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1
ASV_186_16S_022_3	OTU_1742_18S_022_3	0.654308080673218	0.473294	0	66.666667	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_186_16S_022_3	OTU_252_18S_3_200	0.599960565567017	0.342902	0	60	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1876_16S_022_3	ASV_2035_16S_022_3	0.791900727352974	0.560905	0	71.428571	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0
ASV_1876_16S_022_3	OTU_1640_18S_022_3	0.707724213600159	0.523381	0	71.428571	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1
ASV_1896_16S_022_3	OTU_1619_18S_022_3	0.957750647312754	0.580936	0	100	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_1897_16S_022_3	OTU_3718_18S_3_200	0.832032866758467	0.355305	0	66.666667	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_191_16S_022_3	ASV_205_16S_022_3	0.760247039119558	0.693258	0	92.857143	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1
ASV_191_16S_022_3	ASV_614_16S_022_3	0.59643552116619	0.451722	0	76.470588	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1
ASV_191_16S_022_3	OTU_688_18S_3_200	0.547555692075051	0.424702	0	76.923077	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1
ASV_1936_16S_3_200	OTU_163_18S_3_200	0.751000543272117	0.539536	0	75	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1
ASV_1943_16S_022_3	OTU_1619_18S_022_3	0.55316549539566	0.520662	0	83.333333	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_1943_16S_022_3	OTU_1619_18S_3_200	0.55816451781064	0.450544	0	66.666667	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASV_1943_16S_022_3	OTU_2138_18S_022_3	0.764167518199905	0.66026	0	85.714286	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_1953_16S_022_3	OTU_3151_18S_3_200	0.558468341827393	0.428484	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
ASV_1979_16S_3_200	OTU_2215_18S_3_200	0.53540576888273	0.533567	0	80	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASV_1979_16S_3_200	OTU_5167_18S_3_200	0.610477149486542	0.355305	0	66.666667	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_198_16S_022_3	ASV_240_16S_022_3	0.859845695296051	0.703626	0	100	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
ASV_198_16S_022_3	ASV_362_16S_022_3	0.666879374164094	0.50881	0	94.736842	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0
ASV_198_16S_022_3	ASV_427_16S_022_3	0.648522977133288	0.622559	0	94.736842	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1
ASV_1991_16S_022_3	OTU_1161_18S_022_3	0.555123388767242	0.462599	0	75	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_200_16S_022_3	OTU_1169_18S_022_3	-0.734112192797867	0.313603	0	13.636364	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
ASV_200_16S_3_200	ASV_794_16S_3_200	0.84742761855434	0.695344	0	100	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASV_201_16S_022_3	OTU_592_18S_3_200	-0.721586763858795	0.513953	0	4.545455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2019_16S_022_3	OTU_3867_18S_022_3	-0.740096620695367	0.535436	0	9.090909	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV_2035_16S_022_3	OTU_490_18S_022_3	0.53444	0.37093	0	42.857143	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
ASV_204_16S_022_3	ASV_224_16S_022_3	0.757253799280748	0.664385	0	76.923077	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1
ASV_204_16S_022_3	ASV_970_16S_022_3	0.628483463450684	0.664826	0	85.714286	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1
ASV_204_16S_022_3	OTU_154_18S_022_3	0.762171858051379	0.608341	0	78.571429	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1
ASV_205_16S_022_3	ASV_1095_16S_022_3	0.57406622171402	0.679304	0	86.666667	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1
ASV_2053_16S_022_3	OTU_365_18S_022_3	0.781905498174273	0.633063	0	75	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0
ASV_2055_16S_022_3	OTU_1910_18S_022_3	0.834162119906181	0.616591	0	66.666667	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2055_16S_022_3	OTU_4015_18S_022_3	0.670519053936005	0.43577	0	57.142857	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_206_16S_022_3	ASV_398_16S_3_200	0.530888974666595	0.54952	0	71.428571	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1
ASV_206_16S_022_3	ASV_721_16S_3_200	0.721604526042938	0.601252	0	80	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1
ASV_206_16S_022_3	OTU_463_18S_3_200	0.60677	0.448146	0	75	0	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1
ASV_206_16S_022_3	OTU_595_18S_022_3	-0.601838674295878	0.483501	0	9.090909	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_209_16S_022_3	ASV_346_16S_022_3	0.78435874248344	0.535442	0	81.25	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1
ASV_2097_16S_022_3	ASV_649_16S_3_200	0.925332087338747	0.41302	0	80	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
ASV_2097_16S_022_3	OTU_3517_18S_3_200	0.56238	0.473294	0	80	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
ASV_2111_16S_022_3	OTU_1176_18S_3_200	0.766082972010052	0.637333	0	69.230769	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0
ASV_2123_16S_022_3	OTU_1614_18S_3_200	0.595076203346252	0.593841	0	66.666667	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ASV_2123_16S_022_3	OTU_1896_18S_3_200	0.864300595074691	0.593841	0	66.666667	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ASV_2123_16S_022_3	OTU_2348_18S_3_200	0.608480942453071	0.510817	0	66.666667	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV_213_16S_022_3	ASV_1866_16S_022_3	0.832617566732581	0.379322	0	23.809524	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
ASV_2132_16S_022_3	OTU_206_18S_022_3	-0.767574199432956	0.496044	0	4.761905	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2132_16S_022_3	OTU_2537_18S_022_3	0.557756841182709	0.450544	0	57.142857	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
ASV_2139_16S_022_3	OTU_2250_18S_022_3	0.891290547606738	0.352746	0	57.142857	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ASV_2139_16S_022_3	OTU_2506_18S_3_200	0.812983161507237	0.593841	0	66.666667	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ASV_2139_16S_022_3	OTU_4992_18S_022_3	0.791364466749224	0.533567	0	66.666667	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ASV_216_16S_3_200	ASV_983_16S_3_200	-0.612995147705078	0.449491	0	27.272727	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0
ASV_217_16S_022_3	ASV_323_16S_022_3	0.791950759475541	0.564989	0	87.5	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0
ASV_217_16S_022_3	OTU_217_18S_3_200	0.582439184188843	0.529505	0	83.333333	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	0
ASV_2171_16S_022_3	OTU_1223_18S_022_3	0.807337185340612	0.732121	0	81.818182	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
ASV_2183_16S_022_3	OTU_1312_18S_3_200	0.60396	0.41302	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_2183_16S_022_3	OTU_1956_18S_022_3	0.785078373331491	0.450544	0	66.666667	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV_219_16S_022_3	ASV_254_16S_022_3	0.786430125462969	0.442698	0	100	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
ASV_2247_16S_022_3	OTU_1976_18S_022_3	0.748770567422984	0.501322	0	57.142857	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ASV_225_16S_022_3	OTU_637_18S_022_3	0.812427591865982	0.657461	0	94.117647	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1
ASV_225_16S_022_3	OTU_733_18S_022_3	0.67505	0.554256	0	76.470588	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0
ASV_2285_16S_022_3	OTU_1083_18S_3_200	0.733152678014386	0.533567	0	66.666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1
ASV_229_16S_022_3	OTU_2611_18S_3_200	-0.753246957791894	0.336307	0	4.761905	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_230_16S_022_3	OTU_1896_18S_3_200	-0.754478571208958	0.249407	0	13.636364	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ASV_2318_16S_3_200	OTU_2855_18S_3_200	0.870137670686547	0.686019	0	75	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1
ASV_232_16S_022_3	ASV_404_16S_022_3	0.769001886400487	0.586602	0	95.238095	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ASV_232_16S_022_3	ASV_405_16S_3_200	0.753699033348654	0.416725	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
ASV_2325_16S_022_3	OTU_255_18S_3_200	-0.609129071235657	0.379109	0	9.090909	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2325_16S_022_3	OTU_922_18S_022_3	0.554936349391937	0.558876	0	66.666667	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ASV_237_16S_022_3	OTU_5331_18S_022_3	-0.733706367743266	0.273548	0	18.181818	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_238_16S_022_3	ASV_1013_16S_022_3	0.641768276691437	0.586478	0	87.5	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0
ASV_238_16S_022_3	ASV_1273_16S_022_3	0.917755864147409	0.862569	0	100	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0
ASV_238_16S_022_3	ASV_970_16S_022_3	0.655738711357117	0.652283	0	86.666667	0	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0
ASV_2386_16S_022_3	OTU_321_18S_022_3	0.735260009765625	0.560905	0	71.428571	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ASV_2386_16S_022_3	OTU_7554_18S_022_3	0.791192327662337	0.473294	0	66.666667	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
ASV_2388_16S_022_3	OTU_325_18S_3_200	-0.798478646657954	0.288596	0	9.090909	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24_16S_022_3	ASV_46_16S_3_200	0.642612179007386	0.213363	0	90.909091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASV_24_16S_022_3	OTU_5331_18S_022_3	-0.532507617889731	0.187957	0	18.181818	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24_16S_022_3	OTU_76_18S_022_3	0.650264263153076	0.093947	0	90.909091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ASV_241_16S_022_3	ASV_329_16S_022_3	0.922629953742428	0.459962	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
ASV_2458_16S_022_3	OTU_1479_18S_022_3	0.7899932468416	0.530351	0	63.636364	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1
ASV_248_16S_022_3	ASV_835_16S_3_200	-0.734932854853797	0.502012	0	13.636364	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ASV_251_16S_022_3	ASV_1129_16S_022_3	0.847181138638923	0.564029	0	86.666667	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1
ASV_2519_16S_022_3	ASV_537_16S_3_200	-0.741573552398957	0.389129	0	9.090909	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ASV_252_16S_022_3	ASV_485_16S_022_3	0.844882934981318	0.365652	0	60	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_252_16S_022_3	ASV_695_16S_3_200	0.975859961604793	0.593841	0	100	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV_2553_16S_022_3	OTU_2660_18S_022_3	0.87991545205815	0.533567	0	80	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
ASV_259_16S_022_3	ASV_534_16S_022_3	0.571564853191376	0.484975	0	81.25	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1
ASV_259_16S_022_3	ASV_618_16S_022_3	0.832971939335272	0.576494	0	87.5	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1
ASV_26_16S_022_3	ASV_1091_16S_3_200	0.763020386449642	0.210016	0	33.333333	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0
ASV_26_16S_022_3	OTU_525_18S_3_200	0.57911	0.283148	0	61.904762	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0
