Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
ASV_119_16S_022_3	ASV_199_16S_022_3	1	ENV_NH4	0.639288	0.388129	-0.251160	0.352647	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_148_16S_022_3	ASV_204_16S_022_3	1	ENV_NH4	0.505925	0.246887	-0.259038	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_163_16S_022_3	ASV_204_16S_022_3	1	ENV_NH4	0.604655	0.180255	-0.424400	0.235764	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_58_16S_022_3	ASV_210_16S_022_3	1	ENV_NH4	0.231575	1.058452	0.826877	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_212_16S_022_3	1	ENV_NH4	0.841473	0.527161	-0.314312	0.232767	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_59_16S_022_3	ASV_214_16S_022_3	1	ENV_NH4	0.452202	0.138004	-0.314198	0.177822	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_14_16S_022_3	ASV_217_16S_022_3	1	ENV_NH4	0.611976	0.202733	-0.409243	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_197_16S_022_3	ASV_225_16S_022_3	1	ENV_NH4	0.855975	0.319738	-0.536237	0.088911	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2_16S_022_3	ASV_226_16S_022_3	1	ENV_NH4	0.390241	0.360213	-0.030028	0.619381	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_81_16S_022_3	ASV_226_16S_022_3	1	ENV_NH4	0.670400	0.721395	0.050995	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_154_16S_022_3	ASV_227_16S_022_3	1	ENV_NH4	0.799421	0.053372	-0.746049	0.147852	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_160_16S_022_3	ASV_233_16S_022_3	1	ENV_NH4	0.894476	0.183102	-0.711373	0.707293	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_110_16S_022_3	ASV_235_16S_022_3	1	ENV_NH4	0.764674	0.570861	-0.193813	0.735265	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_26_16S_022_3	ASV_237_16S_022_3	1	ENV_NH4	0.652313	0.260446	-0.391867	0.088911	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_128_16S_022_3	ASV_238_16S_022_3	1	ENV_NH4	0.889797	0.016894	-0.872903	0.354645	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_67_16S_022_3	ASV_246_16S_022_3	1	ENV_NH4	0.403475	0.015694	-0.387781	0.324675	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_35_16S_022_3	ASV_249_16S_022_3	1	ENV_NH4	0.540925	0.314162	-0.226763	0.118881	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_37_16S_022_3	ASV_249_16S_022_3	1	ENV_NH4	0.349844	0.157695	-0.192149	0.088911	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_237_16S_022_3	ASV_249_16S_022_3	1	ENV_NH4	0.528721	0.094802	-0.433919	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_235_16S_022_3	ASV_253_16S_022_3	1	ENV_NH4	0.758239	0.617699	-0.140540	0.707293	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_157_16S_022_3	ASV_258_16S_022_3	1	ENV_NH4	0.779325	0.113353	-0.665972	0.530470	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_7_16S_022_3	ASV_263_16S_022_3	1	ENV_NH4	0.526846	0.442045	-0.084801	0.411588	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_27_16S_022_3	ASV_263_16S_022_3	1	ENV_NH4	0.360075	0.240173	-0.119902	0.411588	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_83_16S_022_3	ASV_264_16S_022_3	1	ENV_NH4	0.737645	0.325788	-0.411858	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_124_16S_022_3	ASV_268_16S_022_3	1	ENV_NH4	0.713342	0.106744	-0.606598	0.236763	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_170_16S_022_3	ASV_268_16S_022_3	1	ENV_NH4	0.608346	-0.030396	-0.638742	0.234765	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_223_16S_022_3	ASV_268_16S_022_3	1	ENV_NH4	0.749964	0.062670	-0.687294	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_179_16S_022_3	ASV_271_16S_022_3	1	ENV_NH4	0.639084	0.466858	-0.172226	0.589411	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_45_16S_022_3	ASV_273_16S_022_3	1	ENV_NH4	0.414675	0.062829	-0.351846	0.030969	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_74_16S_022_3	ASV_277_16S_022_3	1	ENV_NH4	0.828061	0.570293	-0.257767	0.353646	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_169_16S_022_3	ASV_277_16S_022_3	1	ENV_NH4	0.801301	0.417182	-0.384119	0.235764	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_106_16S_022_3	ASV_278_16S_022_3	1	ENV_NH4	0.263727	0.595646	0.331920	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_187_16S_022_3	ASV_278_16S_022_3	1	ENV_NH4	0.652233	0.090907	-0.561326	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_121_16S_022_3	ASV_284_16S_022_3	1	ENV_NH4	0.795408	0.066062	-0.729345	0.383616	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_228_16S_022_3	ASV_287_16S_022_3	1	ENV_NH4	0.728162	0.091551	-0.636611	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_276_16S_022_3	ASV_289_16S_022_3	1	ENV_NH4	0.324443	0.000000	-0.324443	0.352647	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_217_16S_022_3	ASV_290_16S_022_3	1	ENV_NH4	0.662095	0.045627	-0.616467	0.059940	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_6_16S_022_3	ASV_298_16S_022_3	1	ENV_NH4	0.114464	0.052660	-0.061804	0.266733	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_204_16S_022_3	ASV_298_16S_022_3	1	ENV_NH4	0.247275	0.015933	-0.231342	0.029970	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_122_16S_022_3	ASV_299_16S_022_3	1	ENV_NH4	0.542557	0.032930	-0.509627	0.030969	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_88_16S_022_3	ASV_300_16S_022_3	1	ENV_NH4	0.505503	-0.045776	-0.551278	0.234765	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_248_16S_022_3	ASV_300_16S_022_3	1	ENV_NH4	0.468051	0.007597	-0.460454	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_123_16S_022_3	ASV_301_16S_022_3	1	ENV_NH4	0.682226	0.148120	-0.534105	0.322677	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_179_16S_022_3	ASV_304_16S_022_3	1	ENV_NH4	0.879731	0.616534	-0.263197	0.618382	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_206_16S_022_3	ASV_304_16S_022_3	1	ENV_NH4	0.812575	0.392360	-0.420215	0.295704	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_184_16S_022_3	ASV_306_16S_022_3	1	ENV_NH4	0.627457	0.199996	-0.427461	0.853147	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_6_16S_022_3	ASV_307_16S_022_3	1	ENV_NH4	0.195520	0.043805	-0.151716	0.177822	2.000000	1.000000	0	1	0	1.000000	0.000000	0.000000
ASV_162_16S_022_3	ASV_308_16S_022_3	1	ENV_NH4	0.704146	0.033789	-0.670358	0.647353	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_299_16S_022_3	ASV_308_16S_022_3	1	ENV_NH4	0.915692	0.171115	-0.744576	0.059940	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_309_16S_022_3	1	ENV_NH4	0.942377	0.274653	-0.667724	0.589411	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_145_16S_022_3	ASV_311_16S_022_3	1	ENV_NH4	0.510933	0.440148	-0.070785	0.678322	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_154_16S_022_3	ASV_316_16S_022_3	1	ENV_NH4	1.069638	2.212714	1.143077	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_67_16S_022_3	ASV_317_16S_022_3	1	ENV_NH4	0.583943	0.249479	-0.334464	0.324675	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_97_16S_022_3	ASV_317_16S_022_3	1	ENV_NH4	0.697169	0.142234	-0.554935	0.411588	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_189_16S_022_3	ASV_318_16S_022_3	1	ENV_NH4	0.769896	0.421379	-0.348517	0.619381	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_161_16S_022_3	ASV_320_16S_022_3	1	ENV_NH4	0.697169	0.370446	-0.326723	0.588412	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_35_16S_022_3	ASV_324_16S_022_3	1	ENV_NH4	0.462451	0.253146	-0.209305	0.383616	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_89_16S_022_3	ASV_324_16S_022_3	1	ENV_NH4	0.945137	0.424437	-0.520700	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_92_16S_022_3	ASV_325_16S_022_3	1	ENV_NH4	0.917567	1.308424	0.390857	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_110_16S_022_3	ASV_325_16S_022_3	1	ENV_NH4	0.684101	0.245987	-0.438114	0.059940	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
