Source	Target	num_triplets	ENVs	MutualInformation	ConditionalMutualInformation	InteractionInformation	II_p_value	DataProcessingInequality_MI_rank	DataProcessingInequality_indirect	DPI_num_MI_rank1	DPI_num_MI_rank2	DPI_num_MI_rank3	COMBI_II_DPI	portion_nan_Source_Target	portion_nan_Source_Target_ENV
OTU_2046_18S_022_3	OTU_3898_18S_022_3	1	ENV_Salinity	0.494903	0.000000	-0.494903	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2719_18S_022_3	OTU_3898_18S_022_3	1	ENV_Salinity	0.555176	0.187185	-0.367991	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2842_18S_022_3	OTU_3927_18S_022_3	1	ENV_Salinity	0.448675	0.000000	-0.448675	0.900100	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3510_18S_022_3	OTU_3927_18S_022_3	1	ENV_Salinity	0.593841	0.169210	-0.424631	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2015_18S_022_3	OTU_3969_18S_022_3	1	ENV_Salinity	0.460389	0.000000	-0.460389	0.700300	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1796_18S_022_3	OTU_3985_18S_022_3	1	ENV_Salinity	0.497912	0.163404	-0.334508	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1874_18S_022_3	OTU_3985_18S_022_3	1	ENV_Salinity	0.678733	0.000000	-0.678733	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2479_18S_022_3	OTU_3985_18S_022_3	1	ENV_Salinity	0.761757	0.169210	-0.592547	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1009_18S_022_3	OTU_3983_18S_022_3	1	ENV_Salinity	0.663959	0.144194	-0.519766	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3095_18S_022_3	OTU_3983_18S_022_3	1	ENV_Salinity	0.724233	0.072097	-0.652136	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3141_18S_022_3	OTU_3983_18S_022_3	1	ENV_Salinity	0.616591	0.102234	-0.514357	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_355_18S_022_3	OTU_3991_18S_022_3	1	ENV_Salinity	0.523195	0.076668	-0.446527	0.500500	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_341_16S_022_3	OTU_3997_18S_022_3	1	ENV_Salinity	0.362368	0.036839	-0.325529	0.200799	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_2055_16S_022_3	OTU_4015_18S_022_3	1	ENV_Salinity	0.435770	0.000000	-0.435770	1.000000	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_2353_18S_022_3	OTU_4048_18S_022_3	1	ENV_Salinity	0.447534	0.124790	-0.322744	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_3898_18S_022_3	OTU_4048_18S_022_3	1	ENV_Salinity	0.447534	0.124790	-0.322744	0.000999	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
ASV_1095_16S_022_3	OTU_4047_18S_022_3	1	ENV_Salinity	0.564630	1.794170	1.229540	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_709_18S_022_3	OTU_4047_18S_022_3	1	ENV_Salinity	0.518352	1.955793	1.437440	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
OTU_1190_18S_022_3	OTU_4047_18S_022_3	1	ENV_Salinity	0.392397	0.425226	0.032829	nan	3.000000	1.000000	0	0	1	1.000000	0.000000	0.000000
