Source	Target	association_score	original	MutualInformation	ENV_daylength_InterationInformation	ENV_daylength_II_p_value	ENV_daylength_DataProcessingInequality_MI_rank	ENV_daylength_COMBI_II_DPI	ENV_Temperature_InterationInformation	ENV_Temperature_II_p_value	ENV_Temperature_DataProcessingInequality_MI_rank	ENV_Temperature_COMBI_II_DPI	ENV_Salinity_InterationInformation	ENV_Salinity_II_p_value	ENV_Salinity_DataProcessingInequality_MI_rank	ENV_Salinity_COMBI_II_DPI	ENV_NH4_InterationInformation	ENV_NH4_II_p_value	ENV_NH4_DataProcessingInequality_MI_rank	ENV_NH4_COMBI_II_DPI	ENV_NO2_InterationInformation	ENV_NO2_II_p_value	ENV_NO2_DataProcessingInequality_MI_rank	ENV_NO2_COMBI_II_DPI	ENV_NO3_InterationInformation	ENV_NO3_II_p_value	ENV_NO3_DataProcessingInequality_MI_rank	ENV_NO3_COMBI_II_DPI	ENV_PO4_InterationInformation	ENV_PO4_II_p_value	ENV_PO4_DataProcessingInequality_MI_rank	ENV_PO4_COMBI_II_DPI	ENV_Si_InterationInformation	ENV_Si_II_p_value	ENV_Si_DataProcessingInequality_MI_rank	ENV_Si_COMBI_II_DPI	COMBI_allENV
ASV_1067_16S_3_200	OTU_75_18S_3_200	0.524398267269135	1	0.436431	-0.511087	0.150849	3	1	-0.523074	0.071928	3	1	0.561064	NA	3	1	-0.373761	0.53047	3	1	-0.172749	0.75025	3	1	-0.330721	0.333666	3	1	-0.445728	0.167832	3	1	-0.339972	0.929071	3	1	8
ASV_1071_16S_022_3	ASV_1879_16S_3_200	0.814166232322825	1	0.541334	-0.541334	1	3	1	-0.541334	1	3	1	-0.541334	0.818182	3	1	-0.541334	0.941059	3	1	-0.541334	0.5005	3	1	-0.541334	0.933067	3	1	-0.541334	1	3	1	-0.541334	0.786214	3	1	8
ASV_1071_16S_3_200	OTU_2253_18S_3_200	0.658726053134376	1	0.437083	-0.297585	0.450549	3	1	-0.437083	0.928072	3	1	-0.263797	0.000999	3	1	-0.311744	0.53047	3	1	-0.366475	0.000999	3	1	-0.29169	0.000999	3	1	-0.453978	0.5005	3	1	-0.311744	0.286713	3	1	8
ASV_1076_16S_022_3	OTU_1454_18S_3_200	0.67149	1	0.728993	-0.783595	0.250749	3	1	-0.695204	0.000999	3	1	-0.756173	0.454545	3	1	1.594884	NA	3	1	0.286504	NA	3	1	-0.580197	0.165834	3	1	-0.597091	0.332667	3	1	-0.50346	0.501499	3	1	8
ASV_1076_16S_022_3	OTU_430_18S_022_3	0.606034457683563	1	0.682504	-0.76108	0.150849	3	1	-0.770663	0.213786	3	1	-0.590953	0.273726	3	1	1.629386	NA	3	1	0.241442	NA	3	1	-0.600769	0.132867	3	1	-0.617663	0.250749	3	1	-0.418137	0.768232	3	1	8
ASV_1076_16S_022_3	OTU_5090_18S_3_200	0.569317468959847	1	0.587951	-0.539487	0.000999	3	1	-0.623255	0.071928	3	1	2.207441	NA	3	1	-0.613207	0.647353	3	1	-0.662608	0.167832	3	1	-0.530189	0.535465	3	1	-0.587951	0.4995	3	1	-0.501964	0.68032	3	1	8
ASV_1076_16S_3_200	OTU_2557_18S_3_200	0.647562086582184	1	0.656858	-0.656858	0.75025	3	1	-0.656858	0.857143	3	1	-0.656858	0.545455	3	1	-0.815469	0.589411	3	1	-0.692163	1	3	1	-0.656858	0.967033	3	1	-0.656858	0.666334	3	1	-0.565307	0.858142	3	1	8
ASV_1087_16S_022_3	ASV_1855_16S_022_3	-0.569466789961767	1	0.567243	-0.567243	0.9001	3	1	-0.483288	0.857143	3	1	-0.533454	0.637363	3	1	-0.326378	0.883117	3	1	-0.567243	0.416583	3	1	-0.567243	0.8002	3	1	-0.567243	1	3	1	-0.567243	0.571429	3	1	8
ASV_1087_16S_022_3	ASV_1963_16S_3_200	0.813724756240845	1	0.625005	-0.625005	0.65035	3	1	-0.51217	0.786214	3	1	-0.591216	0.637363	3	1	-0.734966	0.353646	3	1	-0.677203	0.5005	3	1	-0.625005	0.866134	3	1	-0.625005	1	3	1	-0.625005	0.787213	3	1	8
ASV_1088_16S_022_3	OTU_997_18S_3_200	0.719720855082893	1	0.439968	-0.439968	0.95005	3	1	-0.439968	1	3	1	-0.439968	0.363636	3	1	-0.439968	0.764236	3	1	-0.439968	0.5005	3	1	-0.439968	0.833167	3	1	-0.208919	0.917083	3	1	-0.439968	0.946054	3	1	8
ASV_109_16S_022_3	ASV_327_16S_022_3	-0.552551238741182	1	0.535331	-0.002885	0.85015	3	1	-0.550525	0.071928	3	1	-0.152602	0.455544	3	1	-0.504944	0.206793	3	1	-0.547318	0.166833	1	1	-0.451895	0.467532	3	1	-0.494463	0.000999	3	1	-0.368265	0.857143	3	1	8
ASV_109_16S_022_3	ASV_35_16S_3_200	0.532379627227783	1	0.599031	0.346561	NA	3	1	-0.502231	0.000999	3	1	0.313468	NA	3	1	-0.086915	0.619381	3	1	0.322902	NA	2	1	-0.552637	0.101898	3	1	-0.38167	0.250749	3	1	-0.306949	0.322677	3	1	8
ASV_109_16S_022_3	ASV_408_16S_022_3	0.56431120634079	1	0.395583	1.072041	NA	3	1	-0.319225	0.715285	3	1	1.09283	NA	3	1	-0.217416	0.265734	3	1	-0.285605	0.333666	2	1	0.008188	NA	3	1	-0.366702	0.167832	3	1	-0.260428	0.482517	2	1	8
ASV_1092_16S_022_3	ASV_1426_16S_022_3	0.538232217249535	1	0.577508	-0.485301	0.200799	3	1	-0.507573	0.5005	3	1	-0.624799	0.545455	3	1	-0.452168	0.265734	3	1	0.26184	NA	3	1	-0.461983	0.2997	3	1	-0.386143	0.332667	3	1	-0.387983	0.644356	3	1	8
ASV_1092_16S_022_3	ASV_255_16S_3_200	0.535272717475891	1	0.415326	-0.357564	0.000999	3	1	-0.283895	0.785215	3	1	-0.43719	0.545455	3	1	-0.468181	0.206793	3	1	-0.543882	0.332667	3	1	-0.346436	0.000999	3	1	-0.357564	0.417582	3	1	-0.049122	0.947053	3	1	8
ASV_1092_16S_022_3	OTU_92_18S_022_3	-0.828171899213274	1	0.434209	-0.431519	0.200799	3	1	0.02034	NA	3	1	-0.423737	0.000999	3	1	-0.478412	0.088911	3	1	-0.538605	0.166833	3	1	-0.423923	0.332667	3	1	-0.422222	0.334665	3	1	0.01156	NA	3	1	8
ASV_1094_16S_022_3	ASV_1269_16S_022_3	0.626674652099609	1	0.635907	-0.061444	0.9001	3	1	-0.523072	0.571429	3	1	-0.731848	0.363636	3	1	-0.635907	0.646354	3	1	-0.390135	0.250749	3	1	-0.395561	0.934066	3	1	-0.575788	0.666334	3	1	-0.334721	0.857143	3	1	8
ASV_1094_16S_022_3	ASV_1490_16S_022_3	0.62137758731842	1	0.622539	0.057633	NA	3	1	0.243334	NA	3	1	-0.522208	0.182817	3	1	-0.530988	0.000999	3	1	-0.47879	0.083916	3	1	-0.336935	0.432567	3	1	-0.431175	0.667333	3	1	-0.47879	0.358641	3	1	8
ASV_1094_16S_022_3	ASV_1498_16S_022_3	0.637260012994201	1	0.666685	-0.572963	0.350649	3	1	-0.544552	0.357642	3	1	-0.645401	0.182817	3	1	-0.649791	0.000999	3	1	-0.563803	0.084915	3	1	-0.580042	0.000999	3	1	-0.595235	0.333666	3	1	-0.422087	0.412587	3	1	8
ASV_1094_16S_022_3	ASV_1675_16S_3_200	0.551179707050323	1	0.680302	-0.200792	0.95005	3	1	-0.680302	0.286713	3	1	-0.680302	0.181818	3	1	-0.605645	0.53047	3	1	-0.64009	0.000999	3	1	-0.48573	0.5005	3	1	-0.582189	0.583417	3	1	-0.532162	0.392607	3	1	8
ASV_1094_16S_022_3	OTU_277_18S_3_200	0.567706418056777	1	0.576677	-0.526041	0.350649	3	1	-0.625142	0.358641	3	1	-0.555393	0.000999	3	1	-0.547796	0.413586	3	1	-0.478703	0.5005	3	1	-0.338549	0.400599	3	1	-0.454074	0.250749	3	1	-0.542889	0.054945	3	1	8
ASV_11_16S_022_3	ASV_163_16S_022_3	0.583691615358397	1	0.695917	-0.763494	0.100899	3	1	-0.423111	0.501499	3	1	-0.598275	0.182817	3	1	0.660296	NA	3	1	-0.222082	0.5005	3	1	-0.561482	0.167832	3	1	-0.520458	0.166833	3	1	-0.424609	0.697303	3	1	8
ASV_11_16S_022_3	ASV_503_16S_022_3	0.634228341040297	1	0.995256	-0.94462	0.000999	3	1	-0.634089	0.214785	3	1	-0.808752	0.091908	3	1	0.430705	NA	3	1	-0.355214	0.584416	3	1	-0.8105	0.100899	3	1	-0.59484	0.333666	3	1	-0.308596	0.643357	3	1	8
ASV_11_16S_022_3	ASV_517_16S_022_3	0.557122945839839	1	0.862689	-0.804927	0.000999	3	1	-0.578397	0.571429	3	1	-0.661509	0.273726	3	1	0.724166	NA	3	1	-0.115764	0.75025	3	1	-0.668118	0.300699	3	1	-0.615263	0.418581	3	1	-0.525681	0.572428	3	1	8
ASV_11_16S_022_3	ASV_553_16S_022_3	0.687030632008765	1	0.816201	-0.804214	0.000999	3	1	-0.396097	0.430569	3	1	-0.761128	0.091908	3	1	-0.770425	0.236763	3	1	-0.379388	0.417582	3	1	-0.698975	0.266733	3	1	-0.571464	0.583417	3	1	-0.272773	0.911089	3	1	8
ASV_110_16S_022_3	ASV_235_16S_022_3	0.704398930072784	1	0.764674	-0.860615	0.050949	3	1	-0.397109	0.142857	3	1	0.226465	NA	3	1	-0.193813	0.735265	3	1	0.357753	NA	3	1	-0.627226	0.033966	3	1	-0.602903	0.000999	3	1	-0.418554	0.681319	3	1	8
ASV_110_16S_022_3	ASV_325_16S_022_3	0.59889028273615	1	0.684101	-0.509584	0.000999	3	1	-0.328903	0.071928	3	1	0.494825	NA	3	1	-0.438114	0.05994	3	1	-0.457554	0.083916	3	1	-0.475397	0.132867	3	1	-0.517228	0.167832	3	1	-0.390033	0.304695	3	1	8
ASV_110_16S_022_3	ASV_449_16S_022_3	0.799998291550906	1	0.700397	-0.767457	0.050949	3	1	-0.530456	0.071928	3	1	0.287682	NA	3	1	-0.247956	0.588412	3	1	-0.143653	0.000999	3	1	-0.370956	0.1998	3	1	-0.237069	0.75025	3	1	-0.576426	0.180819	3	1	8
ASV_110_16S_022_3	ASV_537_16S_3_200	0.526852803251069	1	0.701606	-0.127143	0.5005	3	1	-0.196719	0.358641	3	1	-0.640969	0.455544	3	1	0.304393	NA	3	1	-0.209203	0.333666	3	1	-0.463966	0.433566	3	1	-0.296557	0.667333	3	1	-0.066157	0.751249	3	1	8
ASV_1105_16S_022_3	ASV_2068_16S_022_3	0.58860182762146	1	0.597818	-0.55695	0.000999	3	1	-0.559639	0.000999	3	1	-0.547652	0.091908	3	1	-0.523161	0.472527	3	1	-0.597818	0.5005	2	1	-0.528069	0.534466	3	1	-0.511174	0.501499	3	1	-0.559639	0.518482	3	1	8
ASV_1106_16S_022_3	ASV_1344_16S_022_3	0.726465235646283	1	0.439968	-0.420384	0.350649	3	1	-0.439968	1	3	1	2.698546	NA	3	1	-0.319536	0.5005	3	1	0.402899	NA	3	1	-0.324443	0.8002	3	1	-0.353324	0.75025	3	1	-0.348417	0.626374	3	1	8
ASV_1106_16S_022_3	OTU_287_18S_022_3	0.801068828794812	1	0.435861	-0.349217	0.450549	3	1	-0.435861	1	3	1	-0.306131	0.000999	3	1	-0.435861	0.852148	3	1	-0.492108	0.583417	3	1	-0.349217	0.533467	3	1	-0.435861	1	3	1	-0.435861	0.679321	3	1	8
ASV_1107_16S_022_3	ASV_1706_16S_022_3	0.544402007001901	1	0.639537	-0.610655	0.000999	3	1	-0.613345	0.000999	3	1	-0.567569	0.091908	3	1	2.075221	NA	3	1	0.591177	NA	3	1	-0.505417	0.666334	3	1	-0.387203	0.833167	3	1	-0.495787	0.553447	3	1	8
ASV_1107_16S_022_3	ASV_2030_16S_022_3	0.636467695236206	1	0.611976	-0.611976	0.95005	3	1	-0.611976	0.928072	3	1	-0.611976	0.363636	3	1	-0.611976	1	3	1	-0.543742	0.5005	2	1	-0.611976	0.934066	3	1	-0.458273	0.834166	3	1	-0.573797	0.4995	3	1	8
ASV_1107_16S_022_3	OTU_430_18S_3_200	0.580299861124065	1	0.533073	-0.476593	0.65035	3	1	-0.506881	0.000999	3	1	-0.461106	0.273726	3	1	-0.485725	0.5005	3	1	-0.539496	0.582418	2	1	-0.283429	0.933067	3	1	-0.533073	0.167832	3	1	-0.451994	0.268731	3	1	8
ASV_1108_16S_022_3	ASV_1748_16S_022_3	-0.652000248432159	1	0.70636	-0.70636	0.5005	3	1	-0.70636	0.143856	3	1	-0.672571	0.455544	3	1	-0.402826	0.971029	3	1	-0.64369	0.166833	3	1	-0.485597	0.967033	3	1	-0.610419	0.584416	3	1	-0.481531	0.911089	3	1	8
ASV_1108_16S_022_3	OTU_2489_18S_3_200	0.671406745910645	1	0.682767	-0.682767	1	3	1	-0.682767	1	3	1	-0.648979	0.273726	3	1	-0.682767	0.912088	3	1	-0.682767	0.332667	3	1	-0.615707	0.9001	3	1	-0.567243	0.75025	3	1	-0.601688	0.857143	3	1	8
ASV_111_16S_022_3	OTU_347_18S_022_3	-0.788955442158714	1	0.281302	0.702116	NA	2	1	-0.272004	0.143856	3	1	0.388575	NA	3	1	-0.287725	0.088911	2	1	-0.245997	0.418581	2	1	-0.189094	0.701299	2	1	-0.25242	0.333666	2	1	-0.281302	1	2	1	8
ASV_111_16S_022_3	OTU_5446_18S_022_3	-0.614901304244995	1	0.357982	-0.309517	0.65035	3	1	-0.302908	0.645355	3	1	-0.297345	0.455544	3	1	-0.318629	0.145854	3	1	-0.322678	0.251748	2	1	-0.323537	0.435564	3	1	-0.300219	0.917083	2	1	-0.357982	1	3	1	8
ASV_1110_16S_022_3	ASV_1244_16S_022_3	0.64741975069046	1	0.356297	-0.356297	1	3	1	-0.356297	1	3	1	-0.356297	0.545455	3	1	-0.356297	1	3	1	-0.356297	0.250749	2	1	-0.356297	1	3	1	-0.356297	1	3	1	-0.356297	1	3	1	8
ASV_1110_16S_022_3	ASV_1633_16S_022_3	0.632971825744412	1	0.46177	-0.52883	0.400599	3	1	-0.46177	1	3	1	-0.46177	0.545455	3	1	-0.46177	1	3	1	-0.46177	0.250749	3	1	-0.46177	1	3	1	-0.46177	1	3	1	-0.46177	0.946054	3	1	8
ASV_1115_16S_022_3	OTU_550_18S_3_200	0.74928	1	0.49773	-0.358232	0.150849	3	1	-0.413776	0.572428	3	1	-0.339637	0.000999	3	1	2.659195	NA	3	1	-0.008563	0.75025	3	1	-0.392021	0.067932	3	1	-0.483054	0.000999	3	1	-0.314628	0.93007	3	1	8
ASV_1117_16S_022_3	ASV_1781_16S_022_3	0.56779	1	0.789639	-0.748771	0.000999	3	1	-0.75146	0.000999	3	1	-0.705685	0.273726	3	1	-0.640326	0.441558	3	1	-0.726969	0.250749	3	1	-0.71989	0.5005	3	1	-0.386291	0.75025	3	1	-0.584394	0.609391	3	1	8
ASV_112_16S_022_3	ASV_888_16S_3_200	0.52209997177124	1	0.519532	-0.432889	0.55045	3	1	-0.519532	0.356643	3	1	-0.519532	0.454545	3	1	-0.33643	0.883117	3	1	0.722671	NA	3	1	-0.519532	0.465534	3	1	-0.404007	0.833167	3	1	-0.438452	0.52048	3	1	8
ASV_112_16S_022_3	OTU_5407_18S_3_200	0.905560493419565	1	0.435861	-0.45609	0.85015	3	1	-0.435861	0.787213	3	1	-0.435861	0.727273	3	1	-0.481636	0.412587	3	1	-0.493623	0.75025	3	1	-0.435861	0.933067	3	1	-0.435861	0.917083	3	1	-0.435861	0.946054	3	1	8
ASV_1125_16S_022_3	ASV_1748_16S_022_3	0.838762164115906	1	0.764122	-0.764122	0.300699	3	1	-0.764122	0.071928	3	1	-0.730334	0.455544	3	1	-0.460588	0.912088	3	1	-0.672571	0.167832	3	1	-0.427835	0.967033	3	1	-0.668181	0.250749	3	1	-0.447742	0.947053	3	1	8
ASV_1125_16S_022_3	OTU_4154_18S_3_200	0.681751072406769	1	0.625005	-0.625005	0.9001	3	1	-0.625005	0.929071	3	1	-0.591216	0.455544	3	1	-0.57923	0.53047	3	1	-0.504573	0.417582	3	1	-0.557945	0.667333	3	1	-0.529064	0.584416	3	1	-0.543925	0.965035	3	1	8
ASV_1127_16S_022_3	ASV_1397_16S_022_3	0.564588469496842	1	0.298534	-0.240772	0.300699	3	1	-0.231474	0.143856	3	1	3.127032	NA	3	1	-0.252759	0.000999	3	1	-0.298534	0.917083	3	1	-0.298534	0.733267	3	1	-0.385178	0.166833	3	1	-0.298534	0.857143	3	1	8
ASV_1127_16S_022_3	ASV_1715_16S_3_200	0.739367986271247	1	0.368047	-0.252523	0.000999	3	1	-0.284093	0.572428	3	1	2.518239	NA	3	1	-0.242707	0.000999	3	1	0.549476	NA	3	1	-0.298298	0.467532	3	1	-0.368047	1	3	1	-0.322272	0.285714	3	1	8
ASV_1127_16S_022_3	OTU_800_18S_3_200	0.553900718688965	1	0.299011	-0.316764	0.250749	3	1	-0.260832	0.286713	3	1	2.144316	NA	3	1	-0.295804	0.322677	3	1	0.370569	NA	3	1	-0.250546	0.699301	3	1	-0.299011	1	3	1	-0.265222	0.428571	3	1	8
ASV_113_16S_022_3	ASV_504_16S_022_3	-0.647536516189575	1	0.557596	-0.355428	0.5005	3	1	-0.453199	0.144855	3	1	-0.116565	0.091908	3	1	-0.526182	0.000999	3	1	-0.116894	0.5005	3	1	-0.334143	0.468531	3	1	-0.516728	0.167832	3	1	-0.075508	0.483516	3	1	8
ASV_113_16S_022_3	OTU_29_18S_3_200	0.547158062458038	1	0.565488	0.185375	NA	3	1	-0.446886	0.000999	3	1	0.783677	NA	3	1	-0.399471	0.05994	3	1	0.079415	NA	3	1	-0.278229	0.368631	3	1	-0.222591	0.5005	3	1	-0.212288	0.464535	3	1	8
ASV_113_16S_3_200	ASV_133_16S_3_200	0.681541681289673	1	0.454509	-0.110001	0.400599	3	1	0.051421	NA	3	1	-0.166873	0.000999	3	1	0.234981	NA	3	1	-0.318192	0.250749	3	1	-0.360833	0.000999	3	1	-0.415562	0.000999	3	1	-0.47276	0.589411	3	1	8
ASV_113_16S_3_200	OTU_1309_18S_3_200	-0.742676826304893	1	0.271654	1.045752	NA	3	1	-0.241418	0.501499	3	1	0.890971	NA	3	1	-0.042605	0.589411	3	1	-0.053748	0.833167	3	1	-0.281469	0.333666	3	1	-0.352077	0.083916	1	1	-0.256461	0.481518	1	1	8
ASV_1136_16S_022_3	ASV_1348_16S_022_3	0.64929723739624	1	0.483572	-0.558228	0.300699	3	1	-0.483572	0.856144	3	1	-0.449783	0.637363	3	1	-0.437796	0.648352	3	1	-0.392021	0.251748	3	1	-0.462287	0.566434	3	1	-0.483572	1	3	1	-0.431373	0.286713	3	1	8
ASV_1136_16S_022_3	ASV_1593_16S_022_3	0.666304886341095	1	0.483572	-0.483572	1	3	1	-0.483572	1	3	1	-0.449783	0.455544	3	1	-0.483572	1	3	1	-0.483572	0.5005	3	1	-0.483572	1	3	1	-0.483572	1	3	1	-0.483572	1	3	1	8
ASV_1136_16S_022_3	ASV_2304_16S_022_3	0.990231335163116	1	0.646807	-0.825001	0.300699	3	1	-0.646807	0.856144	3	1	-0.613018	0.455544	3	1	-0.601032	0.471528	3	1	-0.555256	0.167832	3	1	-0.582954	0.400599	3	1	-0.646807	1	3	1	-0.54241	0.358641	3	1	8
ASV_1136_16S_022_3	OTU_1358_18S_022_3	0.549765944480896	1	0.495322	-0.495322	1	3	1	-0.495322	1	3	1	-0.461533	0.455544	3	1	-0.495322	1	3	1	-0.495322	0.584416	3	1	-0.495322	1	3	1	-0.495322	1	3	1	-0.495322	1	3	1	8
ASV_1138_16S_3_200	OTU_3933_18S_3_200	0.584351704153841	1	0.368047	-0.368047	0.8002	3	1	-0.315849	0.786214	3	1	-0.334258	0.637363	3	1	-0.413823	0.235764	3	1	-0.454691	0.333666	3	1	-0.435107	0.335664	3	1	-0.300987	0.250749	3	1	-0.315849	0.732268	3	1	8
ASV_1139_16S_022_3	ASV_1382_16S_022_3	0.993740677833557	1	0.646807	-0.646807	0.95005	3	1	-0.62349	0.572428	3	1	-0.646807	0.818182	3	1	-0.646807	0.941059	3	1	-0.531283	0.75025	3	1	-0.646807	0.934066	3	1	-0.646807	0.917083	3	1	-0.565727	0.59041	3	1	8
ASV_1139_16S_022_3	OTU_1144_18S_022_3	0.72360050544197	1	0.509481	-0.509481	1	3	1	-0.509481	1	3	1	-0.616353	0.727273	3	1	-0.509481	1	3	1	-0.497494	0.584416	3	1	-0.509481	1	3	1	-0.509481	1	3	1	-0.509481	1	3	1	8
ASV_1139_16S_022_3	OTU_624_18S_3_200	0.917143532869918	1	0.531283	-0.531283	1	3	1	-0.531283	1	3	1	-0.531283	0.636364	3	1	-0.531283	1	3	1	-0.415758	0.75025	3	1	-0.531283	1	3	1	-0.531283	1	3	1	-0.531283	1	3	1	8
ASV_1139_16S_022_3	OTU_873_18S_022_3	0.607975927973929	1	0.519532	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	0.818182	3	1	-0.519532	1	3	1	-0.404007	0.75025	3	1	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	1	3	1	8
ASV_1143_16S_022_3	OTU_2284_18S_022_3	0.721248686313629	1	0.438177	-0.438177	0.75025	3	1	-0.438177	0.571429	3	1	-0.431405	0.637363	3	1	-0.317745	0.971029	3	1	0.746264	NA	3	1	-0.438177	0.9001	3	1	-0.438177	0.833167	3	1	-0.438177	0.874126	3	1	8
ASV_1143_16S_022_3	OTU_2631_18S_3_200	0.761347292588641	1	0.74053	-0.74053	0.75025	3	1	-0.74053	0.4995	3	1	-0.74053	0.454545	3	1	-0.78782	0.794206	3	1	-0.827173	0.333666	3	1	-0.670781	0.834166	3	1	-0.682767	0.167832	3	1	-0.74053	0.268731	3	1	8
ASV_1145_16S_022_3	OTU_1143_18S_022_3	0.616286099862468	1	0.5243	-0.43006	0.75025	3	1	-0.5243	0.356643	3	1	-0.365689	0.091908	3	1	-0.432749	0.588412	3	1	-0.553838	0.75025	3	1	-0.437657	0.000999	3	1	-0.361299	0.418581	3	1	-0.46163	0.536464	3	1	8
ASV_1146_16S_022_3	ASV_1171_16S_022_3	0.836570680141449	1	0.883362	-0.777652	0.000999	3	1	-0.783031	0.000999	3	1	-0.725268	0.091908	3	1	-0.488276	0.912088	3	1	-0.683365	0.416583	3	1	-0.633717	0.533467	3	1	-0.518193	0.75025	3	1	-0.562074	0.68032	3	1	8
ASV_1146_16S_022_3	ASV_166_16S_3_200	-0.759212076663971	1	0.55588	-0.582072	0.050949	3	1	-0.569899	0.285714	3	1	-0.48004	0.091908	3	1	-0.413645	0.705295	3	1	-0.55588	0.416583	3	1	-0.518347	0.734266	3	1	-0.457249	0.333666	3	1	-0.44895	0.68032	3	1	8
ASV_1146_16S_022_3	ASV_1921_16S_022_3	0.616724729537964	1	0.771105	-0.730237	0.000999	3	1	-0.732926	0.000999	3	1	-0.68715	0.273726	3	1	-0.674646	0.646354	3	1	-0.633778	0.5005	3	1	-0.646282	0.699301	3	1	-0.463698	0.75025	3	1	-0.536978	0.787213	3	1	8
ASV_1146_16S_022_3	ASV_2079_16S_022_3	0.587826669216156	1	0.633778	-0.488384	0.150849	3	1	-0.519242	0.000999	3	1	-0.426702	0.091908	3	1	-0.445768	0.529471	3	1	-0.633778	0.417582	3	1	-0.49428	0.699301	3	1	-0.576016	0.4995	3	1	-0.496452	0.448551	3	1	8
ASV_1147_16S_022_3	ASV_1067_16S_3_200	0.778085589408875	1	0.567243	-0.567243	1	3	1	-0.567243	1	3	1	-0.533454	0.000999	3	1	-0.567243	1	3	1	-0.584137	0.833167	3	1	-0.567243	1	3	1	-0.567243	1	3	1	-0.567243	1	3	1	8
ASV_1147_16S_022_3	OTU_207_18S_022_3	0.66314869799185	1	0.646807	-0.646807	0.9001	3	1	-0.54241	0.286713	3	1	-0.613018	0.000999	3	1	-0.646807	0.882118	3	1	-0.531283	0.5005	3	1	-0.646807	0.934066	3	1	-0.550866	0.667333	3	1	-0.565727	0.448551	3	1	8
ASV_1149_16S_022_3	ASV_705_16S_3_200	0.646679997444153	1	0.406323	-0.266825	0.300699	3	1	-0.329966	0.000999	3	1	-0.305992	0.455544	3	1	-0.160551	0.766234	3	1	-0.406323	0.917083	3	1	-0.300614	0.100899	3	1	-0.348561	0.416583	3	1	-0.280984	0.322677	3	1	8
ASV_1158_16S_022_3	ASV_2030_16S_022_3	0.590597212314606	1	0.518254	-0.518254	0.95005	3	1	-0.518254	0.928072	3	1	-0.614195	0.363636	3	1	-0.518254	1	3	1	-0.414716	0.917083	3	1	-0.518254	0.934066	3	1	-0.451194	0.667333	3	1	-0.518254	0.928072	3	1	8
ASV_1158_16S_022_3	OTU_422_18S_3_200	0.566312310901189	1	0.603791	-0.574909	0.000999	3	1	-0.658678	0.071928	3	1	-0.526259	0.182817	3	1	-0.533524	0.588412	3	1	-0.476935	0.417582	3	1	-0.524744	0.5005	3	1	-0.488266	0.167832	3	1	-0.407843	0.501499	3	1	8
ASV_1171_16S_022_3	ASV_1565_16S_022_3	0.922383198219267	1	0.86156	-0.86156	0.95005	3	1	-0.86156	1	3	1	-0.827771	0.091908	3	1	-0.827771	0.588412	3	1	-0.661563	0.333666	3	1	-0.718142	0.967033	3	1	-0.611915	0.667333	3	1	-0.78048	0.715285	3	1	8
ASV_1173_16S_022_3	ASV_1287_16S_022_3	0.689843237400055	1	0.601085	-0.290472	0.6004	3	1	-0.601085	0.143856	3	1	-0.567296	0.182817	3	1	-0.509534	0.05994	3	1	-0.572204	0.000999	3	1	-0.438084	0.667333	3	1	-0.581502	0.250749	3	1	-0.374741	0.535465	3	1	8
ASV_1186_16S_022_3	ASV_1781_16S_022_3	0.60168	1	0.649428	-0.716488	0.200799	3	1	-0.649428	0.857143	3	1	-0.61564	0.182817	3	1	-0.649428	0.765235	3	1	-0.603653	0.168831	3	1	-0.649428	0.867133	3	1	-0.589965	0.751249	3	1	-0.59723	0.302697	3	1	8
ASV_1189_16S_022_3	ASV_1401_16S_022_3	0.88989508718739	1	0.519532	-0.519532	0.95005	3	1	-0.519532	0.928072	3	1	-0.519532	0.636364	3	1	-0.519532	0.942058	3	1	-0.473756	0.5005	3	1	-0.519532	1	3	1	-0.519532	1	3	1	-0.519532	1	3	1	8
ASV_1189_16S_022_3	ASV_1825_16S_022_3	0.717928647994995	1	0.466538	-0.466538	0.6004	3	1	-0.474135	0.642358	3	1	-0.466538	0.636364	3	1	-0.46163	0.824176	3	1	-0.368564	0.834166	3	1	-0.466538	0.533467	3	1	-0.466538	1	3	1	-0.385458	0.714286	3	1	8
ASV_119_16S_022_3	ASV_122_16S_022_3	0.592810332775116	1	0.649691	0.29029	NA	3	1	-0.446937	0.285714	3	1	-0.378542	0.000999	3	1	-0.3001	0.53047	3	1	0.04352	NA	2	1	-0.467429	0.267732	3	1	-0.147196	0.584416	3	1	-0.11958	0.768232	3	1	8
ASV_119_16S_022_3	ASV_199_16S_022_3	0.815240383148193	1	0.639288	0.547881	NA	3	1	0.569259	NA	3	1	0.424001	NA	3	1	-0.25116	0.352647	3	1	0.044311	NA	3	1	-0.343398	0.134865	3	1	-0.058264	0.4995	3	1	0.086909	NA	3	1	8
ASV_1190_16S_022_3	OTU_197_18S_3_200	0.578765093739949	1	0.603865	-0.603865	0.65035	3	1	-0.184935	0.929071	3	1	-0.445254	0.455544	3	1	-0.576499	0.854146	3	1	-0.41434	0.667333	3	1	-0.498626	0.3996	3	1	-0.603865	0.833167	3	1	-0.350155	0.912088	3	1	8
