ASV	BL.20130417	BL.20130507	BL.20130604	BL.20130709	BL.20130801	BL.20130917	BL.20131015	BL.20140114	BL.20140211	BL.20140310	BL.20141007	BL.20141111	BL.20150113	BL.20150210	BL.20150916	BL.20151006	BL.20151110	BL.20151215	BL.20160119	BL.20160210	BL.20160308	BL.20160405	BL.20160504
ASV_42_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	4.75066436387021	-3.14061842026867	2.69678061572264	0.794036330695277	1.47697980713239
ASV_44_16S_022_3	4.63997638903501	3.06181366613718	2.67397303804565	-3.14061842026867	1.23829776687698	1.64855880104743	1.95244791894507	3.80655030207547	3.43944161518901	4.34171741324531	5.23686143591801	2.16058714827867	2.03241757340124	1.66340262446459	3.80077470619281	4.10655968782746	4.96682117214725	3.64763765961065	3.13121385214368	3.64141974929547	4.33438940512344	6.39060472104433	3.18650117812347
ASV_45_16S_022_3	2.48927182733369	2.18634492878328	2.97023885418883	2.52524734525463	-3.14061842026867	3.28616759044822	3.82425009584667	3.80655030207547	3.62286875529072	3.08331268084328	3.5186360507361	3.85356507294694	3.45097279673935	3.46061169846021	3.62318768648097	3.85564646316276	4.25368869920705	3.95132007340887	3.30757779538167	3.15268508334368	3.66602225356198	4.21721261907621	3.83833020935269
ASV_47_16S_022_3	2.89473693544185	2.36866648557724	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.088943013112	-3.14061842026867	2.37256106714756	4.71161051348199	4.17861918137689	-3.14061842026867	1.32965626535567	4.22416268497283	5.06021883811118	-3.14061842026867	0.939679158077636	1.47486942721663	2.41825513975934	4.022455513774	5.34476104177082	5.11129446790878	4.4561724598337	1.30512955020573
ASV_49_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	5.18065381287142	4.31626813866795	4.0464540738458	3.54168312406166	-3.14061842026867	-3.14061842026867	-3.14061842026867	4.6610509620626	2.43581575965917	1.58510535535757	-3.14061842026867	4.50404001691834	3.01912069975747	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867
ASV_50_16S_022_3	4.4671335761956	6.01788068329874	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.40739674423054	-3.14061842026867	2.53162576177725	5.06555389376548	4.18850394060943	-3.14061842026867	-3.14061842026867	2.36419496571825	2.29310358328557	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.00210781548977	2.65067271759516	5.42064393443538	4.69900762791969	5.43307103063612	3.05974947248433
ASV_51_16S_022_3	3.97294035247876	2.73639126570255	1.25258735711449	-3.14061842026867	-3.14061842026867	-3.14061842026867	3.08385003043618	4.30191454660843	3.18654565882265	4.10654683333576	5.32888033463826	4.09081629177183	1.63511577593224	1.92828578195156	3.38165750891632	4.1926342965987	4.62117455925	3.17202694213572	2.79850809831794	2.28558459566029	3.1399291576652	3.50946663909511	3.73379648167086
ASV_53_16S_022_3	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	1.16474948651446	1.10994906927504	1.03314152146355	-3.14061842026867	2.97041664891882	2.5465165225122	1.8081414701095	1.24929356578214	1.52746582297976	1.61463136959179	2.70409728528912	1.60808826039671	0.676146683226191	0.612720128186509	-3.14061842026867	-3.14061842026867
ASV_54_16S_022_3	4.98921635448623	4.98768306430905	2.94426336778557	3.88227132407441	-3.14061842026867	-3.14061842026867	-3.14061842026867	2.33746974733629	3.67664515207152	4.61237779812766	2.79518352068083	3.07489571894884	1.9105277557922	0.884733270466479	5.15170531330017	3.98737117056234	1.69801297853084	1.00210781548977	1.30750278310902	3.42661760021235	2.49303299475601	4.4124337097708	4.1103820792643
ASV_57_16S_022_3	3.15942948966893	1.55773626936091	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	-3.14061842026867	4.12126104691517	4.68903902231982	3.50514476641565	-3.14061842026867	1.04197419290389	4.52819389542614	5.15916475168112	-3.14061842026867	0.177539106030739	1.42357613282908	3.58781916439974	3.3738722432215	2.71736701208583	4.2044358338468	3.75586705257359	1.01744747775395
